Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170924,43,24,39.49,17,29.41%,18.60%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170923,17,14,20.00,7,28.57%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170922,32,27,96.48,13,23.08%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170921,35,22,53.37,11,18.18%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170920,47,30,56.05,16,37.50%,21.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170919,57,40,67.68,23,47.83%,29.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170918,51,36,56.45,20,25.00%,17.65%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170917,53,33,73.27,17,41.18%,22.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170916,54,33,39.44,25,24.00%,24.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170915,34,21,40.81,10,50.00%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170914,43,28,54.94,15,13.33%,16.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170913,55,30,52.43,19,15.79%,10.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170912,68,38,79.34,18,16.67%,22.06%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170911,47,27,41.03,15,13.33%,17.02%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170910,40,24,25.80,12,8.33%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170909,24,19,80.78,9,22.22%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170908,34,23,31.11,13,46.15%,20.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170907,58,40,43.88,18,22.22%,12.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170906,44,30,57.28,16,12.50%,9.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170905,93,50,53.45,31,22.58%,17.20%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170904,39,21,49.78,12,25.00%,17.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170903,32,25,123.72,13,53.85%,21.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170902,42,30,42.25,16,18.75%,23.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170901,40,25,17.67,15,20.00%,17.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170831,43,26,33.20,19,26.32%,18.60%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170830,51,25,41.48,13,15.38%,13.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170829,40,31,62.74,18,38.89%,32.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170828,32,18,20.34,8,25.00%,9.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170827,34,22,38.96,13,38.46%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170826,32,23,42.27,14,28.57%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170825,45,29,69.06,20,35.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170824,36,28,25.08,18,44.44%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170823,68,44,58.04,25,32.00%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170822,50,45,37.35,30,30.00%,32.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170821,59,39,34.83,22,40.91%,22.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170820,47,32,42.41,15,46.67%,21.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170819,31,24,27.91,10,30.00%,25.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170818,31,22,77.11,9,22.22%,12.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170817,33,22,124.04,14,42.86%,30.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170816,41,34,55.18,16,43.75%,17.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170815,30,23,128.71,12,16.67%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170814,47,26,62.88,14,14.29%,12.77%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170813,23,17,156.67,8,37.50%,34.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170812,24,18,40.67,11,36.36%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170811,39,26,60.19,14,28.57%,20.51%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170810,46,32,45.94,13,46.15%,30.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170809,53,35,49.11,16,18.75%,13.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170808,36,25,48.04,11,54.55%,30.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170807,37,27,92.89,16,43.75%,24.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170806,32,23,22.08,13,38.46%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170805,36,17,28.25,7,28.57%,11.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170804,31,23,100.48,15,46.67%,25.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170803,41,25,72.88,11,27.27%,19.51%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170802,38,27,49.15,18,50.00%,31.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170801,41,28,61.75,13,38.46%,21.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170731,43,27,41.43,11,36.36%,13.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170730,34,20,43.13,10,20.00%,11.76%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170729,21,14,36.69,9,33.33%,38.10%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170728,40,24,88.11,16,56.25%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170727,30,24,63.57,13,53.85%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170726,59,38,69.70,16,37.50%,20.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170725,51,42,171.03,22,54.55%,31.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170724,58,35,40.44,20,45.00%,22.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170723,26,22,33.40,13,46.15%,42.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170722,20,18,161.27,10,60.00%,45.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170721,20,16,94.77,6,83.33%,35.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170720,28,26,144.19,16,50.00%,42.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170719,49,34,64.32,23,34.78%,30.61%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170718,51,37,135.16,21,33.33%,27.45%,2.70
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170717,36,23,64.88,17,29.41%,27.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170716,25,19,24.84,9,44.44%,24.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170715,18,10,43.00,7,14.29%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170714,36,22,158.52,10,50.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170713,39,27,35.77,15,26.67%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170712,28,22,37.71,9,22.22%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170711,49,32,55.21,16,25.00%,22.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170710,40,26,44.88,17,17.65%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170709,25,19,224.77,13,61.54%,48.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170708,16,12,90.60,10,40.00%,37.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170707,36,27,63.12,16,31.25%,27.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170706,40,28,45.33,18,22.22%,17.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170705,35,24,41.55,17,47.06%,37.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170704,15,11,30.92,6,16.67%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170703,38,22,55.24,17,47.06%,23.68%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170702,18,14,39.79,10,40.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170701,42,21,65.53,17,41.18%,23.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170630,33,23,44.48,15,26.67%,18.18%,4.35
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170629,41,24,52.28,8,25.00%,12.20%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170628,48,26,69.54,15,46.67%,22.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170627,29,22,30.05,11,36.36%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170626,42,34,67.40,25,68.00%,52.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170625,36,24,80.62,14,14.29%,19.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170624,29,18,45.91,10,40.00%,20.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170623,28,21,93.88,14,64.29%,39.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170622,32,21,50.32,12,50.00%,31.25%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170621,40,25,32.08,16,43.75%,37.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170620,49,28,44.15,14,14.29%,18.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170619,31,24,129.22,15,46.67%,25.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170618,35,24,72.78,14,28.57%,22.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170617,13,9,117.56,7,28.57%,30.77%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170616,34,23,57.42,13,53.85%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170615,38,31,60.33,18,44.44%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170614,101,70,49.09,43,46.51%,35.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170613,61,34,80.94,19,21.05%,19.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170612,51,44,41.54,27,25.93%,27.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170611,38,26,98.12,14,21.43%,10.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170610,37,25,108.53,18,22.22%,18.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170609,30,22,169.67,11,27.27%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170608,31,24,137.75,18,52.63%,48.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170607,45,33,46.30,18,44.44%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170606,36,27,99.93,18,33.33%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170605,37,27,63.73,16,31.25%,18.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170604,35,26,48.62,17,35.29%,25.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170603,18,12,42.69,8,50.00%,27.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170602,31,22,23.32,13,38.46%,29.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170601,42,33,41.86,19,42.11%,30.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170531,42,28,37.41,15,46.67%,23.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170530,31,23,29.95,12,41.67%,32.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170529,23,15,39.29,9,22.22%,26.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170528,28,18,30.61,10,40.00%,35.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170527,25,19,35.53,15,42.86%,40.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170526,33,30,22.87,15,33.33%,30.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170525,52,40,80.47,25,52.00%,38.46%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170524,27,18,86.35,13,38.46%,37.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170523,52,32,62.60,19,31.58%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170522,32,26,34.50,14,57.14%,31.25%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170521,17,13,26.25,9,33.33%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170520,25,16,83.95,10,30.00%,24.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170519,22,19,44.40,16,43.75%,31.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170518,32,27,104.73,14,50.00%,31.25%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170517,40,27,46.79,12,41.67%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170516,37,28,66.87,16,31.25%,18.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170515,37,29,23.39,15,40.00%,24.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170514,27,21,116.53,18,33.33%,29.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170513,11,10,109.14,6,66.67%,36.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170512,37,19,43.52,13,30.77%,16.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170511,29,15,42.27,10,40.00%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170510,37,29,93.90,18,55.56%,45.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170509,44,35,33.44,20,35.00%,22.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170508,29,19,100.78,7,14.29%,6.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170507,22,15,24.30,9,22.22%,9.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170506,20,15,32.58,10,40.00%,40.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170505,29,22,47.86,14,35.71%,27.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170504,30,26,66.25,14,64.29%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170503,46,24,36.86,19,21.05%,19.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170502,36,24,132.58,12,16.67%,8.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170501,51,34,29.41,14,14.29%,19.61%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170430,29,19,24.67,11,18.18%,6.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170429,18,14,26.67,10,10.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170428,38,32,55.74,17,23.53%,28.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170427,37,28,67.63,16,50.00%,35.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170426,57,31,60.81,18,11.11%,8.77%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170425,35,26,105.23,15,33.33%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170424,40,34,84.14,18,27.78%,27.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170423,37,28,61.00,16,43.75%,27.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170422,28,17,56.86,13,23.08%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170421,48,35,42.51,18,38.89%,22.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170420,43,30,28.26,18,22.22%,18.60%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170419,56,41,42.48,25,32.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170418,58,43,93.14,19,36.84%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170417,46,36,98.43,22,40.91%,34.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170416,39,25,121.84,13,23.08%,20.51%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170415,16,15,41.91,8,37.50%,31.25%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170414,44,32,39.46,18,22.22%,15.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170413,35,25,22.96,18,22.22%,22.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170412,48,34,60.50,18,50.00%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170411,53,33,64.24,19,15.79%,13.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170410,41,32,42.66,18,33.33%,29.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170409,37,25,85.48,16,31.25%,21.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170408,25,22,44.35,7,28.57%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170407,53,36,73.71,19,21.05%,15.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170406,39,26,18.70,13,23.08%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170405,52,37,118.38,21,38.10%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170404,70,51,52.22,31,38.71%,27.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170403,62,47,106.59,23,52.17%,29.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/data-science,20170402,45,31,38.36,20,45.00%,26.67%,0.00
