Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/,20171018,5903,5013,113.10,4690,54.40%,51.19%,0.00
www.usfca.edu/,20171017,5302,4470,105.26,4187,51.10%,48.26%,0.00
www.usfca.edu/,20171016,5041,4225,102.05,3946,49.16%,46.40%,0.09
www.usfca.edu/,20171015,3351,2803,96.08,2624,47.09%,45.30%,0.29
www.usfca.edu/,20171014,2705,2267,99.68,2128,46.81%,45.21%,0.71
www.usfca.edu/,20171013,3696,3115,115.39,2906,51.65%,49.97%,0.13
www.usfca.edu/,20171012,5608,4693,140.03,4403,55.52%,52.01%,0.00
www.usfca.edu/,20171011,5419,4558,109.54,4280,54.14%,50.36%,0.09
www.usfca.edu/,20171010,5780,4760,124.06,4467,51.35%,48.88%,0.25
www.usfca.edu/,20171009,5609,4704,117.78,4428,54.21%,51.10%,0.34
www.usfca.edu/,20171008,3498,2967,83.76,2779,50.04%,47.17%,0.13
www.usfca.edu/,20171007,2996,2513,100.48,2367,51.37%,49.17%,0.16
www.usfca.edu/,20171006,4537,3651,119.35,3397,54.60%,49.24%,0.11
www.usfca.edu/,20171005,5200,4391,122.02,4131,53.43%,50.50%,0.09
www.usfca.edu/,20171004,5716,4816,121.50,4521,53.82%,50.65%,0.00
www.usfca.edu/,20171003,5982,4987,115.36,4676,54.65%,50.50%,0.00
www.usfca.edu/,20171002,5566,4690,111.48,4423,54.41%,51.19%,0.09
www.usfca.edu/,20171001,3958,3369,85.90,3172,50.54%,47.45%,0.00
www.usfca.edu/,20170930,3144,2644,102.77,2486,51.87%,48.98%,0.00
www.usfca.edu/,20170929,4688,3907,126.94,3693,54.46%,51.47%,0.00
www.usfca.edu/,20170928,5700,4711,123.52,4416,53.64%,50.11%,0.34
www.usfca.edu/,20170927,5801,4843,116.90,4565,54.18%,50.47%,0.17
www.usfca.edu/,20170926,6197,5118,126.20,4793,52.80%,49.27%,0.00
www.usfca.edu/,20170925,5993,5006,114.17,4730,54.83%,51.51%,0.16
www.usfca.edu/,20170924,3634,3080,90.59,2919,50.98%,48.21%,0.13
www.usfca.edu/,20170923,3049,2587,93.06,2462,50.53%,47.92%,0.00
www.usfca.edu/,20170922,4662,3905,104.71,3697,54.76%,51.69%,0.00
www.usfca.edu/,20170921,5543,4622,129.38,4365,55.09%,51.80%,0.00
www.usfca.edu/,20170920,5996,5024,114.39,4736,53.83%,50.57%,0.08
www.usfca.edu/,20170919,5867,4889,131.97,4580,55.24%,51.61%,0.08
www.usfca.edu/,20170918,6223,5171,121.85,4872,53.95%,49.90%,0.08
www.usfca.edu/,20170917,3806,3276,97.11,3123,51.91%,49.53%,0.00
www.usfca.edu/,20170916,2941,2474,94.44,2325,51.59%,48.28%,0.04
www.usfca.edu/,20170915,4430,3707,129.03,3493,55.51%,52.57%,0.11
www.usfca.edu/,20170914,5349,4485,133.80,4221,55.93%,52.76%,0.27
www.usfca.edu/,20170913,5984,4965,125.59,4631,55.13%,51.29%,0.18
www.usfca.edu/,20170912,5955,4928,133.65,4618,56.06%,52.26%,0.24
www.usfca.edu/,20170911,5954,4966,118.90,4621,57.06%,53.01%,0.00
www.usfca.edu/,20170910,3620,3035,115.47,2838,52.99%,49.53%,0.00
www.usfca.edu/,20170909,3270,2723,103.81,2533,53.55%,49.54%,0.00
www.usfca.edu/,20170908,4702,3832,123.90,3601,56.66%,51.91%,0.00
www.usfca.edu/,20170907,5855,4778,139.53,4471,57.24%,53.12%,0.02
www.usfca.edu/,20170906,6049,5065,121.36,4752,57.38%,53.93%,0.02
www.usfca.edu/,20170905,6194,5160,137.97,4845,57.70%,53.73%,0.04
www.usfca.edu/,20170904,3805,3210,100.21,3022,54.33%,50.51%,0.06
www.usfca.edu/,20170903,2864,2345,116.23,2192,53.08%,48.25%,0.00
www.usfca.edu/,20170902,2642,2202,107.45,2053,53.29%,49.39%,0.00
www.usfca.edu/,20170901,4385,3709,118.70,3506,59.20%,55.90%,0.00
www.usfca.edu/,20170831,5570,4665,130.48,4412,59.08%,55.51%,0.00
www.usfca.edu/,20170830,5934,5060,127.79,4787,59.65%,56.20%,0.04
www.usfca.edu/,20170829,6328,5327,143.84,5063,59.69%,56.19%,0.06
www.usfca.edu/,20170828,6273,5305,150.14,5018,59.39%,55.91%,0.04
www.usfca.edu/,20170827,3750,3163,122.64,3002,56.97%,54.05%,0.09
www.usfca.edu/,20170826,3318,2775,120.19,2635,58.16%,54.40%,0.07
www.usfca.edu/,20170825,5324,4431,140.38,4195,57.55%,54.92%,0.00
www.usfca.edu/,20170824,6154,5112,149.21,4841,56.85%,54.09%,0.02
www.usfca.edu/,20170823,7131,5994,132.46,5645,58.11%,54.89%,0.02
www.usfca.edu/,20170822,7143,6077,144.36,5743,59.63%,56.82%,0.02
www.usfca.edu/,20170821,6637,5598,157.77,5301,57.16%,54.83%,0.04
www.usfca.edu/,20170820,4045,3440,126.58,3269,53.36%,51.20%,0.12
www.usfca.edu/,20170819,3898,3281,109.90,3118,53.32%,51.00%,0.03
www.usfca.edu/,20170818,4896,4032,132.52,3804,53.23%,50.27%,0.00
www.usfca.edu/,20170817,5441,4481,122.41,4190,52.74%,49.46%,0.07
www.usfca.edu/,20170816,5033,4209,131.16,3950,53.29%,50.05%,0.02
www.usfca.edu/,20170815,5474,4495,128.10,4216,51.87%,48.74%,0.04
www.usfca.edu/,20170814,4977,4152,126.73,3879,52.50%,49.53%,0.02
www.usfca.edu/,20170813,2909,2425,119.21,2298,49.67%,48.13%,0.04
www.usfca.edu/,20170812,2603,2177,119.94,2071,54.17%,51.25%,0.18
www.usfca.edu/,20170811,4010,3263,125.06,3057,55.50%,50.42%,0.06
www.usfca.edu/,20170810,4520,3755,126.08,3561,55.79%,52.17%,0.05
www.usfca.edu/,20170809,4799,3952,123.48,3696,53.23%,50.49%,0.03
www.usfca.edu/,20170808,4732,3912,118.98,3633,53.70%,49.24%,0.08
www.usfca.edu/,20170807,4580,3738,135.00,3512,52.46%,48.49%,0.03
www.usfca.edu/,20170806,2557,2076,110.57,1979,47.88%,45.05%,0.05
www.usfca.edu/,20170805,2581,2139,109.41,2019,51.06%,48.12%,0.05
www.usfca.edu/,20170804,3756,3109,121.82,2939,54.59%,50.85%,0.03
www.usfca.edu/,20170803,4134,3530,125.49,3337,56.72%,53.80%,0.00
www.usfca.edu/,20170802,4180,3512,114.53,3286,54.52%,50.89%,0.11
www.usfca.edu/,20170801,4989,4163,107.21,3924,55.70%,52.30%,0.07
www.usfca.edu/,20170731,4894,4037,127.33,3792,55.67%,51.80%,0.10
www.usfca.edu/,20170730,2189,1846,110.11,1757,53.49%,51.35%,0.11
www.usfca.edu/,20170729,1158,968,124.28,909,53.58%,51.55%,0.10
www.usfca.edu/,20170728,3198,2685,140.95,2550,57.92%,54.44%,0.07
www.usfca.edu/,20170727,4253,3593,136.51,3395,57.89%,54.76%,0.11
www.usfca.edu/,20170726,4427,3698,139.73,3464,56.46%,52.65%,0.05
www.usfca.edu/,20170725,4601,3884,141.28,3679,56.36%,52.95%,0.08
www.usfca.edu/,20170724,4631,3894,118.07,3695,55.46%,51.67%,0.13
www.usfca.edu/,20170723,2833,2379,100.13,2249,52.36%,49.24%,0.04
www.usfca.edu/,20170722,2562,2160,101.11,2053,52.80%,50.62%,0.05
www.usfca.edu/,20170721,3642,3024,112.88,2866,55.26%,51.54%,0.03
www.usfca.edu/,20170720,4224,3589,118.75,3369,56.10%,53.05%,0.06
www.usfca.edu/,20170719,4369,3646,120.44,3422,53.15%,50.56%,0.03
www.usfca.edu/,20170718,4336,3619,108.68,3402,54.79%,50.97%,0.06
www.usfca.edu/,20170717,4458,3746,99.95,3521,54.10%,50.90%,0.11
www.usfca.edu/,20170716,2630,2224,103.02,2121,53.58%,51.37%,0.09
www.usfca.edu/,20170715,2711,2185,129.93,2075,53.20%,50.28%,0.05
www.usfca.edu/,20170714,3844,3232,122.24,3033,54.43%,50.88%,0.06
www.usfca.edu/,20170713,4161,3518,117.48,3275,55.54%,51.53%,0.09
www.usfca.edu/,20170712,4149,3535,111.35,3303,55.15%,52.21%,0.14
www.usfca.edu/,20170711,4437,3690,139.90,3461,54.09%,50.78%,0.11
www.usfca.edu/,20170710,4508,3766,118.49,3562,53.93%,50.87%,0.05
www.usfca.edu/,20170709,2760,2351,96.78,2207,52.90%,50.33%,0.13
www.usfca.edu/,20170708,2406,2048,124.18,1952,52.76%,50.50%,0.34
www.usfca.edu/,20170707,3950,3341,122.78,3160,54.33%,51.57%,0.09
www.usfca.edu/,20170706,4598,3834,130.06,3622,55.35%,52.09%,0.13
www.usfca.edu/,20170705,4103,3479,122.71,3283,55.21%,51.96%,0.11
www.usfca.edu/,20170704,2275,1892,104.32,1775,53.85%,51.25%,0.21
www.usfca.edu/,20170703,3282,2758,112.40,2610,53.94%,51.13%,0.07
www.usfca.edu/,20170702,2269,1907,101.06,1815,52.67%,50.95%,0.16
www.usfca.edu/,20170701,2056,1772,92.77,1670,58.88%,55.35%,0.06
www.usfca.edu/,20170630,3224,2690,123.39,2531,57.04%,52.88%,0.11
www.usfca.edu/,20170629,3542,2967,129.30,2778,54.80%,51.95%,0.10
www.usfca.edu/,20170628,4161,3516,124.09,3284,56.07%,52.49%,0.06
www.usfca.edu/,20170627,4337,3634,130.48,3399,54.99%,51.33%,0.03
www.usfca.edu/,20170626,4377,3668,122.11,3433,55.47%,52.68%,0.05
www.usfca.edu/,20170625,2560,2138,115.31,1993,53.36%,50.74%,0.23
www.usfca.edu/,20170624,2346,1944,121.41,1831,55.48%,52.00%,0.10
www.usfca.edu/,20170623,3534,2978,123.24,2812,56.73%,52.94%,0.13
www.usfca.edu/,20170622,3964,3369,120.53,3163,58.17%,55.05%,0.15
www.usfca.edu/,20170621,4171,3528,120.14,3309,59.90%,55.84%,0.03
www.usfca.edu/,20170620,4212,3593,127.44,3386,57.78%,54.30%,0.22
www.usfca.edu/,20170619,3910,3361,119.06,3161,57.00%,54.04%,0.09
www.usfca.edu/,20170618,2236,1910,98.17,1807,57.05%,54.34%,0.00
www.usfca.edu/,20170617,2027,1744,92.95,1652,57.75%,54.32%,0.00
www.usfca.edu/,20170616,3305,2754,129.59,2600,59.18%,54.70%,0.00
www.usfca.edu/,20170615,4045,3291,150.09,3082,55.48%,51.69%,0.00
www.usfca.edu/,20170614,3948,3362,122.06,3175,57.04%,53.85%,0.00
www.usfca.edu/,20170613,4171,3497,123.33,3279,58.24%,53.94%,0.00
www.usfca.edu/,20170612,4153,3491,125.05,3304,57.38%,54.01%,0.00
www.usfca.edu/,20170611,2426,2058,129.34,1926,54.26%,50.99%,0.00
www.usfca.edu/,20170610,2205,1890,111.55,1772,57.80%,54.29%,0.00
www.usfca.edu/,20170609,3533,2949,144.78,2792,57.35%,53.69%,0.00
www.usfca.edu/,20170608,4347,3652,125.47,3411,54.67%,51.28%,0.00
www.usfca.edu/,20170607,4535,3776,132.20,3537,57.51%,53.25%,0.00
www.usfca.edu/,20170606,4472,3797,126.80,3551,55.71%,52.42%,0.00
www.usfca.edu/,20170605,5528,4642,142.63,4332,55.42%,52.60%,0.00
www.usfca.edu/,20170604,3106,2594,114.94,2386,55.07%,50.29%,0.00
www.usfca.edu/,20170603,2658,2220,112.75,2112,56.91%,53.01%,0.00
www.usfca.edu/,20170602,3867,3264,134.96,3085,58.10%,54.59%,0.00
www.usfca.edu/,20170601,4900,4184,129.69,3906,60.28%,55.61%,0.00
www.usfca.edu/,20170531,4889,4085,130.91,3813,56.89%,53.10%,0.00
www.usfca.edu/,20170530,4892,4059,140.06,3812,56.69%,53.03%,0.00
www.usfca.edu/,20170529,3064,2545,123.34,2363,55.34%,51.27%,0.00
www.usfca.edu/,20170528,2431,2012,119.61,1876,54.53%,50.19%,0.00
www.usfca.edu/,20170527,2386,1968,91.92,1833,55.73%,50.67%,0.00
www.usfca.edu/,20170526,3774,3217,130.36,2991,59.22%,56.12%,0.00
www.usfca.edu/,20170525,5079,4297,150.49,4025,62.38%,57.83%,0.00
www.usfca.edu/,20170524,5475,4668,132.22,4431,63.23%,58.94%,0.00
www.usfca.edu/,20170523,5102,4237,150.07,3971,57.95%,54.27%,0.00
www.usfca.edu/,20170522,5547,4631,129.72,4331,56.15%,52.86%,0.00
www.usfca.edu/,20170521,3393,2782,128.75,2613,54.54%,51.52%,0.00
www.usfca.edu/,20170520,3373,2652,113.46,2458,54.83%,48.86%,0.00
www.usfca.edu/,20170519,4967,3881,121.38,3606,52.56%,47.25%,0.00
www.usfca.edu/,20170518,4994,4133,114.05,3875,54.58%,50.42%,0.00
www.usfca.edu/,20170517,5188,4318,132.36,4041,58.06%,54.12%,0.00
www.usfca.edu/,20170516,5446,4596,148.73,4303,58.82%,54.99%,0.00
www.usfca.edu/,20170515,6416,5404,132.50,5106,61.61%,57.47%,0.00
www.usfca.edu/,20170514,3104,2623,127.09,2471,56.80%,53.48%,0.00
www.usfca.edu/,20170513,2919,2477,128.65,2335,59.61%,56.73%,0.00
www.usfca.edu/,20170512,4617,3760,139.49,3536,58.95%,54.97%,0.00
www.usfca.edu/,20170511,5468,4488,135.99,4230,58.63%,54.43%,0.00
www.usfca.edu/,20170510,5590,4652,149.43,4354,59.70%,55.33%,0.00
www.usfca.edu/,20170509,5725,4743,153.97,4467,58.24%,54.50%,0.00
www.usfca.edu/,20170508,6313,5191,143.59,4899,58.05%,54.71%,0.00
www.usfca.edu/,20170507,3375,2883,126.01,2726,57.56%,54.81%,0.00
www.usfca.edu/,20170506,3023,2534,134.33,2404,57.30%,54.05%,0.00
www.usfca.edu/,20170505,3879,3271,162.54,3073,59.84%,57.03%,0.00
www.usfca.edu/,20170504,5436,4569,139.63,4285,58.88%,55.11%,0.00
www.usfca.edu/,20170503,5709,4809,149.33,4533,58.61%,55.56%,0.00
www.usfca.edu/,20170502,6061,5081,142.12,4802,57.09%,54.38%,0.00
www.usfca.edu/,20170501,6407,5423,139.99,5109,57.51%,54.85%,0.00
www.usfca.edu/,20170430,4214,3490,132.95,3292,55.70%,53.58%,0.00
www.usfca.edu/,20170429,2922,2479,120.03,2301,56.55%,53.66%,0.00
www.usfca.edu/,20170428,4540,3822,140.90,3610,57.33%,54.47%,0.00
www.usfca.edu/,20170427,5600,4639,143.68,4371,56.96%,53.07%,0.00
www.usfca.edu/,20170426,5969,4977,139.58,4660,55.57%,51.72%,0.00
www.usfca.edu/,20170425,6145,5051,138.05,4680,55.31%,51.64%,0.00
www.usfca.edu/,20170424,6271,5170,146.99,4885,53.85%,51.08%,0.00
www.usfca.edu/,20170423,3414,2912,123.26,2731,55.03%,52.31%,0.00
www.usfca.edu/,20170422,3071,2549,127.06,2391,51.67%,49.89%,0.00
www.usfca.edu/,20170421,4814,3964,145.37,3677,55.48%,51.41%,0.00
www.usfca.edu/,20170420,5727,4727,135.24,4412,55.98%,52.58%,0.00
www.usfca.edu/,20170419,6492,5309,160.13,4976,56.07%,52.66%,0.00
www.usfca.edu/,20170418,6847,5620,155.57,5255,56.91%,53.25%,0.00
www.usfca.edu/,20170417,6820,5607,149.60,5283,55.18%,52.10%,0.00
www.usfca.edu/,20170416,3464,2844,118.32,2660,52.95%,49.65%,0.00
www.usfca.edu/,20170415,2818,2308,122.52,2149,52.21%,48.44%,0.00
www.usfca.edu/,20170414,3609,2992,110.54,2769,52.08%,48.55%,0.00
www.usfca.edu/,20170413,5352,4359,130.32,4087,53.25%,49.63%,0.00
www.usfca.edu/,20170412,6096,4963,155.80,4627,53.75%,50.16%,0.00
www.usfca.edu/,20170411,6083,5029,140.89,4664,52.53%,50.14%,0.00
www.usfca.edu/,20170410,6145,5062,133.40,4702,51.82%,48.92%,0.00
www.usfca.edu/,20170409,3795,3134,107.06,2936,49.05%,47.11%,0.00
www.usfca.edu/,20170408,3145,2600,115.91,2414,49.21%,46.87%,0.00
www.usfca.edu/,20170407,4912,4028,124.33,3746,52.83%,49.74%,0.00
www.usfca.edu/,20170406,5665,4730,132.14,4396,53.76%,50.66%,0.00
www.usfca.edu/,20170405,6289,5185,133.43,4871,54.25%,50.66%,0.00
www.usfca.edu/,20170404,6255,5153,137.16,4794,55.54%,51.21%,0.00
www.usfca.edu/,20170403,6386,5259,131.95,4893,53.61%,49.92%,0.00
www.usfca.edu/,20170402,3777,3169,112.25,2948,54.24%,50.91%,0.00
www.usfca.edu/,20170401,3002,2522,110.66,2323,50.90%,48.17%,0.00
www.usfca.edu/,20170331,4841,3990,119.28,3703,54.62%,50.51%,0.00
www.usfca.edu/,20170330,5767,4744,138.74,4431,52.61%,49.16%,0.00
www.usfca.edu/,20170329,5959,4957,123.47,4604,53.63%,50.28%,0.00
www.usfca.edu/,20170328,5914,4908,116.75,4562,54.12%,50.15%,0.00
www.usfca.edu/,20170327,6321,5280,125.45,4944,52.79%,49.45%,0.00
www.usfca.edu/,20170326,3947,3306,120.15,3083,51.67%,48.67%,0.00
www.usfca.edu/,20170325,3273,2720,124.66,2552,52.43%,48.82%,0.00
www.usfca.edu/,20170324,4740,3986,138.67,3712,53.56%,50.42%,0.00
www.usfca.edu/,20170323,5787,4736,120.80,4385,53.78%,49.49%,0.00
www.usfca.edu/,20170322,6055,5012,123.65,4661,52.90%,49.41%,0.00
www.usfca.edu/,20170321,6514,5342,140.70,4968,53.23%,49.88%,0.00
www.usfca.edu/,20170320,6503,5367,126.49,4984,53.09%,49.39%,0.00
www.usfca.edu/,20170319,3661,3052,110.97,2821,50.73%,46.74%,0.00
www.usfca.edu/,20170318,3011,2489,107.44,2301,49.87%,46.26%,0.00
www.usfca.edu/,20170317,3705,3094,123.13,2860,51.28%,48.31%,0.00
www.usfca.edu/,20170316,4588,3810,108.40,3549,48.55%,46.21%,0.00
www.usfca.edu/,20170315,5290,4307,102.99,3991,46.28%,43.89%,0.00
www.usfca.edu/,20170314,5358,4410,110.18,4106,45.68%,42.44%,0.00
www.usfca.edu/,20170313,6033,4906,102.73,4529,44.78%,41.82%,0.00
www.usfca.edu/,20170312,2955,2489,93.40,2320,47.91%,45.75%,0.00
www.usfca.edu/,20170311,2825,2323,114.21,2184,48.99%,45.73%,0.00
www.usfca.edu/,20170310,4289,3601,118.32,3355,55.77%,52.06%,0.00
www.usfca.edu/,20170309,5085,4254,124.46,3964,54.24%,50.60%,0.00
www.usfca.edu/,20170308,5496,4589,127.73,4281,54.84%,51.73%,0.00
www.usfca.edu/,20170307,5822,4947,128.39,4618,55.07%,52.11%,0.00
www.usfca.edu/,20170306,6170,5110,128.37,4752,54.65%,51.30%,0.00
www.usfca.edu/,20170305,3566,3006,116.03,2832,53.65%,51.21%,0.00
www.usfca.edu/,20170304,3115,2585,118.24,2423,51.01%,49.02%,0.00
www.usfca.edu/,20170303,4665,3920,130.89,3687,55.37%,52.67%,0.00
www.usfca.edu/,20170302,5514,4589,130.18,4239,53.83%,51.11%,0.00
www.usfca.edu/,20170301,6057,5028,131.60,4650,54.46%,50.87%,0.00
www.usfca.edu/,20170228,7407,5883,148.71,5491,53.89%,50.09%,0.00
www.usfca.edu/,20170227,6258,5228,126.99,4875,55.02%,51.50%,0.00
www.usfca.edu/,20170226,3895,3213,127.15,3007,52.73%,48.91%,0.00
www.usfca.edu/,20170225,3229,2722,118.38,2535,53.00%,49.67%,0.00
www.usfca.edu/,20170224,5235,4313,124.35,4007,55.03%,51.42%,0.00
www.usfca.edu/,20170223,6399,4821,137.63,4494,54.06%,46.62%,0.00
www.usfca.edu/,20170222,6082,5027,133.70,4671,54.91%,50.97%,0.00
www.usfca.edu/,20170221,6262,5210,140.56,4869,55.71%,52.38%,0.00
www.usfca.edu/,20170220,4417,3747,115.29,3513,53.94%,50.42%,0.00
www.usfca.edu/,20170219,3370,2790,111.72,2591,53.61%,49.14%,0.00
www.usfca.edu/,20170218,3138,2506,109.41,2335,53.28%,48.06%,0.00
www.usfca.edu/,20170217,4985,4128,130.70,3871,57.54%,52.96%,0.00
www.usfca.edu/,20170216,6082,4993,135.05,4685,55.96%,51.92%,0.00
www.usfca.edu/,20170215,6134,5093,132.67,4731,54.36%,50.75%,0.00
www.usfca.edu/,20170214,5838,4850,141.73,4525,55.96%,52.52%,0.00
www.usfca.edu/,20170213,6126,5124,132.55,4779,55.65%,52.69%,0.00
www.usfca.edu/,20170212,3944,3272,120.22,3057,55.88%,52.46%,0.00
www.usfca.edu/,20170211,3450,2870,122.64,2684,54.83%,51.51%,0.00
www.usfca.edu/,20170210,5206,4325,121.91,4044,56.86%,52.98%,0.00
www.usfca.edu/,20170209,6428,5279,135.73,4931,55.91%,51.73%,0.00
www.usfca.edu/,20170208,7037,5780,125.22,5385,54.40%,50.32%,0.00
www.usfca.edu/,20170207,6466,5404,129.65,5082,55.44%,52.32%,0.00
www.usfca.edu/,20170206,6662,5582,139.81,5192,56.68%,52.60%,0.00
www.usfca.edu/,20170205,3758,3123,125.68,2910,56.08%,51.76%,0.00
www.usfca.edu/,20170204,3532,2959,121.72,2755,54.78%,51.61%,0.00
www.usfca.edu/,20170203,5323,4411,137.10,4110,57.26%,54.03%,0.00
www.usfca.edu/,20170202,6230,5145,134.11,4797,56.07%,51.94%,0.00
www.usfca.edu/,20170201,6491,5471,137.37,5041,57.46%,54.31%,0.00
www.usfca.edu/,20170131,6616,5492,127.53,5114,56.25%,52.89%,0.00
www.usfca.edu/,20170130,6591,5495,135.25,5121,57.40%,53.48%,0.00
www.usfca.edu/,20170129,4134,3446,124.85,3202,55.01%,52.10%,0.00
www.usfca.edu/,20170128,3484,2890,116.15,2677,55.58%,51.35%,0.00
www.usfca.edu/,20170127,5474,4501,137.36,4183,58.28%,53.78%,0.00
www.usfca.edu/,20170126,6403,5347,138.48,4945,56.63%,53.23%,0.00
www.usfca.edu/,20170125,6682,5584,126.61,5175,58.10%,54.25%,0.00
www.usfca.edu/,20170124,7210,6010,129.79,5607,57.13%,53.08%,0.00
www.usfca.edu/,20170123,7779,6359,159.00,5940,59.17%,54.93%,0.00
www.usfca.edu/,20170122,4650,3852,137.36,3574,56.64%,53.33%,0.00
www.usfca.edu/,20170121,3436,2867,122.12,2676,54.20%,51.48%,0.00
www.usfca.edu/,20170120,4756,3993,138.44,3713,54.93%,52.25%,0.00
www.usfca.edu/,20170119,5609,4543,130.66,4197,52.77%,49.15%,0.00
www.usfca.edu/,20170118,5855,4897,126.43,4509,50.08%,47.91%,0.00
www.usfca.edu/,20170117,5758,4769,127.14,4379,51.30%,48.42%,0.00
www.usfca.edu/,20170116,4182,3508,103.24,3213,48.32%,46.46%,0.00
www.usfca.edu/,20170115,5226,4234,86.98,3839,35.89%,34.08%,0.00
www.usfca.edu/,20170114,3898,3189,89.70,2909,42.15%,39.84%,0.00
www.usfca.edu/,20170113,5016,4100,115.31,3767,47.80%,44.56%,0.00
www.usfca.edu/,20170112,5654,4675,115.94,4279,48.01%,45.08%,0.00
www.usfca.edu/,20170111,5838,4773,106.55,4372,47.40%,43.99%,0.00
www.usfca.edu/,20170110,6015,4938,112.45,4504,48.11%,44.89%,0.00
www.usfca.edu/,20170109,5918,4896,122.74,4491,48.86%,45.30%,0.00
www.usfca.edu/,20170108,3844,3131,96.54,2862,45.02%,41.86%,0.00
www.usfca.edu/,20170107,3582,2788,88.33,2527,48.99%,43.16%,0.00
www.usfca.edu/,20170106,4514,3765,115.56,3476,51.29%,47.81%,0.00
www.usfca.edu/,20170105,5938,4919,106.21,4498,48.04%,46.03%,0.00
www.usfca.edu/,20170104,5477,4519,117.07,4204,50.46%,47.07%,0.00
www.usfca.edu/,20170103,5922,4924,123.08,4573,51.86%,48.87%,0.00
www.usfca.edu/,20170102,4249,3480,112.72,3221,50.40%,46.91%,0.00
www.usfca.edu/,20170101,3881,2922,148.71,2748,51.15%,48.60%,0.00
www.usfca.edu/,20161231,2927,2255,123.15,2098,49.26%,46.36%,0.00
www.usfca.edu/,20161230,3003,2493,112.72,2314,49.59%,47.12%,0.00
www.usfca.edu/,20161229,3596,2904,96.30,2683,47.76%,43.74%,0.00
www.usfca.edu/,20161228,3580,2982,103.22,2767,47.96%,45.59%,0.00
