Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161210,54,30,55.17,9,33.33%,11.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161209,48,38,79.89,13,38.46%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161208,68,55,95.30,15,53.33%,26.47%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161207,71,45,70.81,15,40.00%,18.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161206,80,56,51.02,22,36.36%,21.25%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161205,57,45,53.79,13,30.77%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161204,32,26,50.68,8,25.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161203,43,28,68.77,6,0.00%,9.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161202,42,29,55.97,11,45.45%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161201,63,41,30.21,20,30.00%,15.87%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161130,68,54,58.31,15,46.67%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161129,91,70,49.28,24,45.83%,21.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161128,58,48,43.91,17,35.29%,20.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161127,72,47,41.36,13,38.46%,15.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161126,48,35,56.21,14,35.71%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161125,39,31,39.77,11,18.18%,10.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161124,40,34,47.14,12,50.00%,27.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161123,34,27,21.81,11,27.27%,20.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161122,61,44,72.88,18,44.44%,19.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161121,64,55,29.80,23,43.48%,20.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161120,50,36,62.55,13,23.08%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161119,47,31,58.17,11,36.36%,23.40%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161118,55,44,78.34,18,44.44%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161117,91,75,43.85,21,19.05%,18.68%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161116,83,63,35.84,23,17.39%,9.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161115,93,64,53.91,23,21.74%,11.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161114,117,81,50.99,35,32.35%,23.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161113,48,38,76.29,11,36.36%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161112,62,40,134.34,15,33.33%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161111,55,41,105.86,18,16.67%,10.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161110,86,63,45.94,19,42.11%,19.77%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161109,93,57,94.26,19,26.32%,20.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161108,75,51,77.04,21,38.10%,24.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161107,98,72,44.19,31,22.58%,26.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161106,53,42,38.13,9,33.33%,13.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161105,47,36,44.15,14,35.71%,29.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161104,42,31,42.91,7,14.29%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161103,77,55,30.17,21,19.05%,22.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161102,87,66,32.02,36,47.22%,26.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161101,160,94,68.64,37,23.68%,11.25%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161031,96,66,108.81,26,30.77%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161030,56,42,39.07,17,41.18%,19.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161029,38,32,31.79,17,23.53%,23.68%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161028,96,63,32.64,16,31.25%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161027,82,51,108.67,26,30.77%,23.17%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161026,57,40,49.66,18,33.33%,22.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161025,64,51,66.26,15,20.00%,21.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161024,73,48,61.70,11,36.36%,17.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161023,66,52,31.06,17,35.29%,21.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161022,53,36,72.26,11,18.18%,11.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161021,62,40,102.20,15,26.67%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161020,67,51,24.71,18,44.44%,26.87%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161019,100,64,36.39,23,21.74%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161018,92,60,55.95,17,18.75%,15.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161017,58,46,54.30,11,18.18%,13.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161016,27,21,117.05,6,33.33%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161015,64,40,42.68,17,17.65%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161014,63,44,59.80,21,33.33%,20.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161013,61,47,43.40,15,6.67%,9.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161012,75,51,67.89,16,31.25%,12.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161011,69,50,53.41,17,23.53%,14.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161010,99,77,51.26,27,25.93%,21.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161009,56,39,56.00,16,37.50%,26.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161008,44,35,35.03,5,20.00%,15.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161007,53,41,59.02,16,43.75%,18.87%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161006,64,47,68.78,14,35.71%,20.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161005,65,52,59.82,15,46.67%,21.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161004,99,63,59.87,21,28.57%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161003,94,69,40.79,25,36.00%,20.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161002,44,37,45.38,14,57.14%,34.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20161001,49,39,25.20,13,50.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160930,66,48,76.02,17,52.94%,24.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160929,61,48,44.67,18,27.78%,21.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160928,81,65,33.64,22,13.64%,13.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160927,78,58,68.46,17,35.29%,26.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160926,60,35,46.84,10,30.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160925,51,37,89.59,18,27.78%,27.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160924,69,54,33.52,12,33.33%,27.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160923,55,41,57.52,10,20.00%,12.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160922,65,46,43.46,20,50.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160921,57,42,72.85,12,16.67%,19.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160920,81,56,107.10,15,33.33%,25.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160919,69,56,61.53,20,35.00%,26.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160918,39,32,99.68,11,54.55%,35.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160917,38,29,86.04,10,60.00%,28.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160916,48,38,81.39,11,27.27%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160915,72,51,44.19,15,40.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160914,70,53,111.56,23,30.43%,18.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160913,77,55,73.48,20,40.00%,29.87%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160912,83,51,99.66,23,34.78%,19.28%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160911,67,49,79.02,14,42.86%,23.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160910,48,40,91.88,14,28.57%,31.25%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160909,65,40,165.80,17,17.65%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160908,90,69,75.45,31,67.74%,41.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160907,110,83,45.59,48,81.25%,46.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160906,55,45,220.95,14,64.29%,30.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160905,77,50,97.19,18,33.33%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160904,38,30,89.15,13,53.85%,28.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160903,35,26,61.63,8,62.50%,31.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160902,57,42,53.93,15,31.25%,22.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160901,75,52,75.25,18,44.44%,29.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160831,59,46,39.62,19,52.63%,33.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160830,75,53,88.14,19,47.37%,25.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160829,79,60,109.33,24,29.17%,30.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160828,50,36,66.57,11,54.55%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160827,56,41,91.88,16,56.25%,39.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160826,65,42,61.15,19,36.84%,27.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160825,91,56,48.49,23,34.78%,24.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160824,106,83,79.51,30,43.33%,24.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160823,86,64,79.95,25,52.00%,27.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160822,72,60,45.26,23,43.48%,30.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160821,44,35,41.81,20,45.00%,29.55%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160820,52,36,48.55,16,50.00%,36.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160819,47,38,87.52,10,60.00%,34.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160818,71,47,56.11,14,50.00%,25.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160817,81,61,149.68,26,19.23%,29.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160816,78,42,45.11,10,50.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160815,47,36,147.11,13,69.23%,42.55%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160814,40,33,124.76,9,33.33%,47.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160813,41,34,83.52,9,66.67%,43.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160812,61,43,66.32,16,50.00%,27.87%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160811,71,43,52.54,13,46.15%,21.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160810,54,35,52.03,10,60.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160809,89,50,63.03,19,42.11%,24.72%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160808,45,39,86.12,10,50.00%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160807,34,24,105.31,6,16.67%,14.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160806,30,21,125.29,7,57.14%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160805,37,27,45.83,8,25.00%,18.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160804,66,45,50.84,16,12.50%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160803,64,43,51.23,19,31.58%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160802,44,36,82.91,11,36.36%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160801,58,46,65.70,9,22.22%,18.97%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160731,38,24,153.70,8,25.00%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160730,44,32,68.13,11,63.64%,29.55%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160729,50,31,94.23,13,61.54%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160728,54,38,94.49,18,33.33%,24.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160727,53,38,90.04,14,28.57%,15.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160726,70,55,42.87,22,31.82%,24.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160725,51,39,45.77,9,33.33%,31.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160724,32,26,69.71,13,61.54%,34.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160723,34,25,36.15,10,30.00%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160722,30,22,159.96,4,50.00%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160721,53,41,47.32,14,33.33%,28.30%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160720,51,45,49.15,13,30.77%,21.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160719,41,35,104.03,9,33.33%,24.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160718,54,43,79.53,13,38.46%,20.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160717,58,41,63.92,9,44.44%,12.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160716,29,22,36.41,6,16.67%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160715,44,35,39.16,13,30.77%,29.55%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160714,41,27,59.23,9,33.33%,24.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160713,34,28,57.00,11,36.36%,32.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160712,56,41,77.61,15,26.67%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160711,54,40,83.14,14,35.71%,20.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160710,32,24,24.25,7,28.57%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160709,26,18,59.85,8,25.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160708,45,33,68.49,8,50.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160707,40,31,70.85,10,18.18%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160706,48,40,47.94,12,50.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160705,41,34,111.00,8,50.00%,24.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160704,38,25,56.26,11,45.45%,18.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160703,41,32,44.74,15,33.33%,14.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160702,31,22,27.00,4,0.00%,16.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160701,34,26,89.83,10,60.00%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160630,45,40,25.50,18,27.78%,24.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160629,46,29,19.68,12,25.00%,10.87%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160628,40,34,74.96,12,50.00%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160627,55,43,47.70,19,26.32%,16.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160626,40,36,156.00,10,40.00%,35.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160625,41,35,22.68,13,61.54%,46.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160624,49,35,92.51,16,37.50%,20.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160623,69,53,68.20,15,33.33%,18.84%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160622,54,36,70.41,19,15.79%,18.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160621,46,38,89.03,13,30.77%,28.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160620,31,24,59.85,9,11.11%,16.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160619,30,24,85.19,7,42.86%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160618,37,27,29.14,16,25.00%,21.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160617,51,35,58.98,9,22.22%,15.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160616,57,50,31.64,16,37.50%,17.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160615,55,41,44.26,12,25.00%,16.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160614,66,47,31.12,19,21.05%,12.12%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160613,72,57,89.27,25,32.00%,18.06%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160612,56,43,62.76,18,33.33%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160611,51,39,39.14,13,15.38%,13.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160610,54,39,65.58,13,23.08%,20.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160609,39,32,94.93,8,62.50%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160608,66,47,71.57,13,38.46%,19.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160607,63,52,37.42,18,33.33%,23.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160606,76,57,82.94,16,25.00%,14.47%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160605,39,30,26.77,9,55.56%,20.51%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160604,31,29,31.52,10,40.00%,32.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160603,45,35,89.92,5,40.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160602,60,44,41.68,9,0.00%,6.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160601,53,41,37.70,23,21.74%,13.21%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160531,55,44,85.53,17,23.53%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160530,38,32,156.57,17,41.18%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160529,50,37,103.17,19,47.37%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160528,25,20,198.20,7,28.57%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160527,46,36,59.91,18,44.44%,30.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160526,49,40,80.28,14,21.43%,20.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160525,56,45,57.88,25,40.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160524,57,42,53.38,15,26.67%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160523,51,43,33.03,18,16.67%,25.49%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160522,38,27,86.60,10,20.00%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160521,37,26,35.82,9,44.44%,24.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160520,48,34,79.44,16,43.75%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160519,57,43,32.69,13,23.08%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160518,51,39,73.87,14,7.14%,9.80%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160517,40,35,49.00,16,43.75%,32.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160516,41,36,99.15,16,37.50%,34.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160515,58,35,58.92,15,46.67%,17.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160514,50,36,80.21,12,25.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160513,47,37,24.97,17,35.29%,23.40%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160512,59,41,37.65,19,26.32%,13.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160511,41,34,76.09,11,9.09%,14.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160510,48,37,42.95,12,30.77%,22.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160509,60,54,57.94,20,10.00%,18.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160508,31,24,125.48,7,14.29%,12.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160507,57,39,55.24,17,52.94%,28.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160506,96,38,13.16,23,0.00%,14.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160505,120,49,22.01,22,0.00%,17.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160504,128,51,27.46,20,0.00%,11.72%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160503,100,41,36.29,17,0.00%,14.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160502,61,48,69.16,19,31.58%,26.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160501,62,50,82.27,19,26.32%,17.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160430,42,35,69.36,11,36.36%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160429,58,41,63.44,17,29.41%,22.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160428,75,50,64.33,22,22.73%,14.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160427,58,46,48.12,17,41.18%,15.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160426,75,58,69.49,25,40.00%,29.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160425,82,59,38.67,27,33.33%,21.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160424,69,50,54.64,18,11.11%,15.94%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160423,56,45,85.13,14,50.00%,32.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160422,40,37,34.72,11,54.55%,27.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160421,86,67,47.46,27,29.63%,17.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160420,72,57,54.56,27,33.33%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160419,87,72,51.99,37,32.43%,20.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160418,93,74,41.22,40,32.50%,17.20%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160417,58,43,47.84,13,23.08%,12.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160416,50,43,51.54,15,46.67%,18.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/computer-science,20160415,69,51,73.25,23,17.39%,20.29%,0.00
