Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170413,36,35,31.73,10,40.00%,27.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170412,34,27,27.41,3,0.00%,14.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170411,42,37,21.74,12,33.33%,19.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170410,36,31,52.86,12,58.33%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170409,32,26,19.79,3,33.33%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170408,28,23,22.05,6,33.33%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170407,24,20,42.18,3,66.67%,29.17%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170406,46,37,23.37,8,12.50%,17.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170405,38,33,27.60,11,27.27%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170404,31,30,33.50,7,14.29%,3.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170403,48,42,24.28,16,37.50%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170402,27,25,24.86,7,57.14%,18.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170401,19,19,18.00,2,50.00%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170331,28,22,71.83,7,28.57%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170330,41,36,30.03,10,60.00%,21.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170329,45,38,82.26,11,36.36%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170328,35,31,26.88,11,54.55%,25.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170327,42,36,43.00,8,25.00%,11.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170326,33,25,94.38,5,60.00%,12.12%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170325,38,32,30.18,4,75.00%,13.16%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170324,43,34,183.46,8,37.50%,18.60%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170323,64,53,53.59,15,40.00%,20.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170322,41,38,55.92,7,42.86%,7.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170321,54,35,21.30,8,50.00%,12.96%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170320,47,38,40.89,12,50.00%,23.40%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170319,22,18,19.37,5,40.00%,13.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170318,14,13,17.44,5,60.00%,35.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170317,28,24,54.82,10,40.00%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170316,27,25,36.33,6,83.33%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170315,37,29,29.91,6,0.00%,5.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170314,37,27,36.58,4,50.00%,16.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170313,49,42,44.44,9,33.33%,12.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170312,14,13,34.91,4,25.00%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170311,14,14,68.27,5,20.00%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170310,21,19,68.79,5,40.00%,9.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170309,27,25,113.37,6,50.00%,29.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170308,35,30,41.44,12,25.00%,22.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170307,32,27,40.00,10,50.00%,34.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170306,34,32,26.62,8,37.50%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170305,15,12,26.92,2,0.00%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170304,20,19,74.59,4,75.00%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170303,33,27,17.38,7,14.29%,12.12%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170302,30,23,119.26,9,33.33%,23.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170301,40,33,76.76,5,60.00%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170228,46,38,78.06,10,10.00%,21.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170227,38,33,43.19,7,14.29%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170226,28,23,29.95,2,100.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170225,25,24,44.96,5,0.00%,8.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170224,25,22,44.70,3,66.67%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170223,40,34,27.10,12,50.00%,27.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170222,36,28,45.32,9,33.33%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170221,30,25,46.96,7,0.00%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170220,20,18,43.42,3,66.67%,40.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170219,22,18,22.61,3,66.67%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170218,24,21,18.00,2,100.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170217,32,28,16.30,2,50.00%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170216,35,31,39.44,5,40.00%,8.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170215,28,23,44.26,9,66.67%,32.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170214,27,21,23.94,7,71.43%,37.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170213,28,22,77.74,8,25.00%,32.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170212,35,26,37.12,8,50.00%,25.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170211,32,24,48.17,8,62.50%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170210,16,15,33.54,5,60.00%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170209,41,35,32.23,12,75.00%,36.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170208,36,30,27.86,10,50.00%,19.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170207,36,32,30.56,7,14.29%,5.56%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170206,22,22,36.06,5,60.00%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170205,17,14,32.08,5,40.00%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170204,13,13,37.13,7,57.14%,38.46%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170203,27,23,35.33,5,60.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170202,20,19,40.50,4,50.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170201,41,29,24.34,5,20.00%,14.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170131,38,27,19.69,7,42.86%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170130,29,20,83.58,4,25.00%,17.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170129,23,19,20.89,4,75.00%,17.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170128,24,21,29.10,4,50.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170127,17,16,32.86,2,50.00%,17.65%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170126,37,30,31.70,6,16.67%,10.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170125,34,28,31.52,10,20.00%,14.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170124,31,26,97.45,3,0.00%,6.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170123,40,33,61.52,10,40.00%,17.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170122,33,28,27.52,5,40.00%,6.06%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170121,16,15,37.83,3,66.67%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170120,26,23,17.52,4,0.00%,11.54%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170119,42,32,67.54,9,33.33%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170118,56,47,51.62,9,44.44%,16.07%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170117,48,43,43.95,6,50.00%,14.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170116,20,18,56.93,3,33.33%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170115,72,58,73.63,9,11.11%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170114,31,23,67.31,10,20.00%,16.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170113,39,31,53.50,4,25.00%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170112,42,33,43.18,12,50.00%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170111,27,24,145.21,7,14.29%,11.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170110,41,35,41.10,10,40.00%,24.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170109,47,38,77.63,10,50.00%,25.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170108,27,25,28.29,6,16.67%,11.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170107,25,21,67.74,3,0.00%,8.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170106,28,22,26.57,10,40.00%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170105,41,36,41.94,8,25.00%,19.51%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170104,53,46,91.00,10,10.00%,7.55%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170103,42,31,43.03,7,14.29%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170102,27,21,23.35,8,25.00%,14.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20170101,28,22,53.58,2,0.00%,7.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161231,12,12,15.00,4,75.00%,41.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161230,21,17,46.06,3,33.33%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161229,23,21,20.71,3,0.00%,8.70%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161228,20,16,47.18,2,0.00%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161227,20,16,61.26,2,50.00%,5.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161226,19,13,28.24,3,33.33%,10.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161225,15,13,17.64,2,0.00%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161224,7,7,12.00,1,100.00%,42.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161223,25,22,58.11,5,60.00%,24.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161222,27,24,64.54,3,33.33%,11.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161221,30,25,28.27,4,75.00%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161220,42,38,92.97,5,40.00%,26.19%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161219,35,29,42.72,11,27.27%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161218,25,20,69.13,6,16.67%,8.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161217,26,23,14.83,2,50.00%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161216,24,19,66.95,8,14.29%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161215,34,28,71.97,7,28.57%,8.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161214,18,16,24.69,9,44.44%,27.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161213,47,33,55.11,8,62.50%,19.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161212,27,22,55.30,7,28.57%,14.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161211,16,15,21.86,6,33.33%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161210,26,25,67.20,15,60.00%,42.31%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161209,34,26,26.81,7,14.29%,5.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161208,30,24,42.44,6,50.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161207,32,26,37.54,4,50.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161206,28,21,34.38,5,20.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161205,38,26,38.30,5,40.00%,13.16%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161204,21,18,94.13,6,33.33%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161203,18,16,27.00,4,25.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161202,14,12,89.00,3,0.00%,7.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161201,36,28,49.57,10,30.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161130,50,38,31.26,10,20.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161129,62,51,105.06,19,21.05%,16.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161128,35,30,24.57,5,60.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161127,36,30,21.26,7,28.57%,13.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161126,17,15,41.06,4,0.00%,0.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161125,22,17,41.68,1,0.00%,13.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161124,19,17,41.73,4,75.00%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161123,44,33,58.25,14,21.43%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161122,29,23,30.88,8,25.00%,13.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161121,32,25,31.11,5,40.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161120,25,21,26.71,6,16.67%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161119,28,20,22.88,5,40.00%,7.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161118,34,29,54.92,13,61.54%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161117,47,35,104.95,11,18.18%,10.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161116,57,48,31.18,15,66.67%,22.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161115,55,50,50.10,14,28.57%,10.91%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161114,59,53,38.38,10,30.00%,20.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161113,40,35,35.97,7,28.57%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161112,31,29,91.96,8,50.00%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161111,41,33,72.90,14,42.86%,24.39%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161110,66,53,52.27,13,38.46%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161109,32,25,17.78,6,50.00%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161108,55,47,112.93,13,15.38%,16.36%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161107,73,50,41.13,19,15.79%,6.85%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161106,52,41,25.93,16,25.00%,13.46%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161105,43,35,42.70,8,37.50%,13.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161104,56,43,43.29,9,44.44%,19.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161103,56,48,67.82,18,22.22%,10.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161102,65,57,50.61,13,30.77%,16.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161101,69,53,34.43,19,15.79%,13.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161031,48,43,39.83,15,6.67%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161030,40,30,50.11,7,0.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161029,28,25,116.28,7,57.14%,35.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161028,27,24,58.40,8,50.00%,25.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161027,53,44,50.07,8,12.50%,16.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161026,66,55,69.09,25,28.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161025,57,44,51.67,17,23.53%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161024,55,45,28.53,17,23.53%,14.55%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161023,40,32,35.14,8,22.22%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161022,28,22,18.70,3,33.33%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161021,40,36,80.43,9,33.33%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161020,48,41,24.65,15,13.33%,10.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161019,44,37,42.50,11,45.45%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161018,49,41,46.00,15,40.00%,18.37%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161017,61,48,48.96,13,30.77%,11.48%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161016,50,39,54.63,7,42.86%,14.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161015,21,19,53.22,8,25.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161014,30,24,28.04,4,25.00%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161013,60,46,28.48,16,43.75%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161012,61,47,36.04,11,18.18%,14.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161011,53,39,79.47,10,50.00%,11.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161010,61,52,36.31,7,14.29%,11.48%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161009,36,27,29.63,6,16.67%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161008,38,29,40.71,5,20.00%,10.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161007,29,26,26.50,7,28.57%,10.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161006,49,40,28.22,9,44.44%,26.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161005,43,38,24.95,10,10.00%,6.98%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161004,43,31,82.94,8,25.00%,20.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161003,44,38,38.34,13,46.15%,20.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161002,43,37,20.09,4,0.00%,0.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20161001,27,19,44.90,5,40.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160930,62,36,22.64,10,10.00%,9.68%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160929,41,31,35.70,7,14.29%,9.76%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160928,65,55,34.60,17,47.06%,27.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160927,45,40,50.97,7,14.29%,17.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160926,48,43,19.38,13,15.38%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160925,36,29,21.26,9,11.11%,13.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160924,38,35,28.03,6,33.33%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160923,25,21,62.00,6,16.67%,8.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160922,52,38,27.32,16,18.75%,21.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160921,36,33,56.30,16,31.25%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160920,42,36,43.06,11,45.45%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160919,46,35,38.95,7,28.57%,13.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160918,33,29,32.75,4,25.00%,15.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160917,37,24,24.75,9,44.44%,13.51%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160916,43,33,53.19,12,33.33%,25.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160915,43,34,51.58,11,54.55%,23.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160914,54,49,75.90,12,41.67%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160913,44,35,73.17,11,18.18%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160912,50,39,18.83,16,50.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160911,31,28,41.52,10,30.00%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160910,28,25,33.59,5,50.00%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160909,39,30,25.26,4,25.00%,12.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160908,48,41,27.00,10,30.00%,10.42%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160907,48,38,39.90,9,44.44%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160906,31,25,22.88,12,41.67%,19.35%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160905,32,30,17.67,8,62.50%,34.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160904,29,26,30.18,5,60.00%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160903,30,26,29.35,7,42.86%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160902,21,21,21.64,6,33.33%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160901,33,29,80.85,7,14.29%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160831,49,37,61.53,16,31.25%,12.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160830,52,40,37.56,11,9.09%,21.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160829,29,26,84.00,10,30.00%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160828,26,24,30.85,6,50.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160827,42,30,83.62,6,33.33%,11.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160826,37,28,53.71,5,0.00%,8.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160825,40,36,82.21,11,18.18%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160824,52,45,41.45,15,33.33%,19.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160823,59,50,73.96,15,53.33%,20.34%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160822,62,51,28.92,14,28.57%,14.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/communication-studies,20160821,42,40,46.83,8,37.50%,28.57%,0.00
