Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/arts-sciences,20171103,47,37,28.02,15,20.00%,12.77%,0.00
www.usfca.edu/arts-sciences,20171102,59,50,40.26,16,31.25%,15.25%,0.00
www.usfca.edu/arts-sciences,20171101,54,45,83.74,13,30.77%,12.96%,0.00
www.usfca.edu/arts-sciences,20171031,64,54,37.23,13,38.46%,12.50%,0.00
www.usfca.edu/arts-sciences,20171030,49,39,25.46,10,30.00%,16.33%,0.00
www.usfca.edu/arts-sciences,20171029,30,26,24.80,5,40.00%,16.67%,0.00
www.usfca.edu/arts-sciences,20171028,29,22,29.08,3,33.33%,13.79%,0.00
www.usfca.edu/arts-sciences,20171027,42,36,25.24,14,71.43%,30.95%,0.00
www.usfca.edu/arts-sciences,20171026,62,54,21.02,22,42.86%,24.19%,0.00
www.usfca.edu/arts-sciences,20171025,69,52,42.02,23,43.48%,21.74%,0.00
www.usfca.edu/arts-sciences,20171024,61,54,68.51,19,31.58%,13.11%,0.00
www.usfca.edu/arts-sciences,20171023,58,48,29.44,8,12.50%,10.34%,0.00
www.usfca.edu/arts-sciences,20171022,40,33,19.00,8,62.50%,15.00%,0.00
www.usfca.edu/arts-sciences,20171021,29,26,32.19,6,0.00%,6.90%,0.00
www.usfca.edu/arts-sciences,20171020,38,32,15.50,15,26.67%,15.79%,0.00
www.usfca.edu/arts-sciences,20171019,59,50,58.58,12,25.00%,11.86%,0.00
www.usfca.edu/arts-sciences,20171018,53,45,26.18,17,23.53%,16.98%,0.00
www.usfca.edu/arts-sciences,20171017,65,53,25.36,19,26.32%,15.38%,0.00
www.usfca.edu/arts-sciences,20171016,58,52,37.40,16,43.75%,13.79%,0.00
www.usfca.edu/arts-sciences,20171015,33,28,60.67,7,28.57%,18.18%,0.00
www.usfca.edu/arts-sciences,20171014,21,18,25.89,7,14.29%,9.52%,0.00
www.usfca.edu/arts-sciences,20171013,41,36,48.56,13,30.77%,21.95%,0.00
www.usfca.edu/arts-sciences,20171012,38,31,14.06,7,28.57%,10.53%,0.00
www.usfca.edu/arts-sciences,20171011,63,50,59.20,13,23.08%,19.05%,8.00
www.usfca.edu/arts-sciences,20171010,54,38,29.43,14,50.00%,22.22%,0.00
www.usfca.edu/arts-sciences,20171009,52,42,15.04,11,27.27%,7.69%,0.00
www.usfca.edu/arts-sciences,20171008,39,32,112.94,10,0.00%,10.26%,0.00
www.usfca.edu/arts-sciences,20171007,21,21,28.47,4,0.00%,19.05%,0.00
www.usfca.edu/arts-sciences,20171006,46,37,37.60,9,44.44%,13.04%,0.00
www.usfca.edu/arts-sciences,20171005,55,44,40.24,15,53.33%,25.45%,0.00
www.usfca.edu/arts-sciences,20171004,58,48,87.34,13,38.46%,18.97%,0.00
www.usfca.edu/arts-sciences,20171003,74,60,25.55,20,15.00%,6.76%,0.00
www.usfca.edu/arts-sciences,20171002,46,41,53.71,14,50.00%,26.09%,0.00
www.usfca.edu/arts-sciences,20171001,23,19,11.25,4,0.00%,13.04%,0.00
www.usfca.edu/arts-sciences,20170930,26,21,27.48,4,50.00%,19.23%,0.00
www.usfca.edu/arts-sciences,20170929,55,46,75.75,14,42.86%,12.73%,0.00
www.usfca.edu/arts-sciences,20170928,58,44,22.63,12,41.67%,15.52%,0.00
www.usfca.edu/arts-sciences,20170927,60,50,36.31,11,18.18%,13.33%,0.00
www.usfca.edu/arts-sciences,20170926,80,58,42.78,23,8.70%,8.75%,0.00
www.usfca.edu/arts-sciences,20170925,56,47,51.27,17,35.29%,26.79%,0.00
www.usfca.edu/arts-sciences,20170924,30,29,33.69,4,50.00%,13.33%,0.00
www.usfca.edu/arts-sciences,20170923,30,26,63.00,5,40.00%,16.67%,0.00
www.usfca.edu/arts-sciences,20170922,41,34,36.06,10,40.00%,17.07%,0.00
www.usfca.edu/arts-sciences,20170921,41,33,27.50,9,33.33%,17.07%,0.00
www.usfca.edu/arts-sciences,20170920,72,56,38.71,14,42.86%,13.89%,0.00
www.usfca.edu/arts-sciences,20170919,62,43,60.42,15,46.67%,19.35%,0.00
www.usfca.edu/arts-sciences,20170918,61,50,48.08,16,12.50%,16.39%,0.00
www.usfca.edu/arts-sciences,20170917,32,27,17.90,6,16.67%,9.38%,0.00
www.usfca.edu/arts-sciences,20170916,29,23,13.97,4,0.00%,0.00%,0.00
www.usfca.edu/arts-sciences,20170915,49,40,93.00,12,16.67%,6.12%,0.00
www.usfca.edu/arts-sciences,20170914,47,37,62.31,8,25.00%,10.64%,0.00
www.usfca.edu/arts-sciences,20170913,49,43,118.12,12,41.67%,16.33%,0.00
www.usfca.edu/arts-sciences,20170912,57,48,58.54,21,28.57%,15.79%,0.00
www.usfca.edu/arts-sciences,20170911,47,36,104.33,14,35.71%,14.89%,0.00
www.usfca.edu/arts-sciences,20170910,25,21,64.95,4,50.00%,12.00%,0.00
www.usfca.edu/arts-sciences,20170909,17,13,18.43,3,100.00%,17.65%,0.00
www.usfca.edu/arts-sciences,20170908,45,38,75.18,13,30.77%,13.33%,0.00
www.usfca.edu/arts-sciences,20170907,49,39,116.95,13,38.46%,18.37%,0.00
www.usfca.edu/arts-sciences,20170906,47,38,30.53,13,23.08%,14.89%,0.00
www.usfca.edu/arts-sciences,20170905,52,47,22.34,14,35.71%,26.92%,0.00
www.usfca.edu/arts-sciences,20170904,32,27,38.26,4,0.00%,3.13%,0.00
www.usfca.edu/arts-sciences,20170903,20,18,42.44,4,0.00%,10.00%,0.00
www.usfca.edu/arts-sciences,20170902,29,26,59.69,8,12.50%,10.34%,0.00
www.usfca.edu/arts-sciences,20170901,42,33,50.97,13,23.08%,23.81%,0.00
www.usfca.edu/arts-sciences,20170831,66,37,54.34,14,28.57%,12.12%,0.00
www.usfca.edu/arts-sciences,20170830,66,47,38.80,12,25.00%,15.15%,0.00
www.usfca.edu/arts-sciences,20170829,55,47,15.13,13,23.08%,12.73%,0.00
www.usfca.edu/arts-sciences,20170828,44,37,54.98,10,20.00%,9.09%,0.00
www.usfca.edu/arts-sciences,20170827,35,30,12.31,6,50.00%,17.14%,0.00
www.usfca.edu/arts-sciences,20170826,24,17,21.86,6,33.33%,12.50%,0.00
www.usfca.edu/arts-sciences,20170825,46,42,24.98,14,28.57%,13.04%,0.00
www.usfca.edu/arts-sciences,20170824,59,52,18.66,12,66.67%,15.25%,0.00
www.usfca.edu/arts-sciences,20170823,63,51,47.82,17,41.18%,22.22%,0.00
www.usfca.edu/arts-sciences,20170822,76,61,31.83,18,33.33%,13.16%,0.00
www.usfca.edu/arts-sciences,20170821,44,37,78.56,13,46.15%,22.73%,0.00
www.usfca.edu/arts-sciences,20170820,26,22,47.24,8,0.00%,3.85%,0.00
www.usfca.edu/arts-sciences,20170819,16,14,13.29,3,33.33%,12.50%,0.00
www.usfca.edu/arts-sciences,20170818,45,35,45.88,10,50.00%,24.44%,0.00
www.usfca.edu/arts-sciences,20170817,49,40,68.44,14,42.86%,26.53%,0.00
www.usfca.edu/arts-sciences,20170816,47,37,58.84,12,50.00%,21.28%,0.00
www.usfca.edu/arts-sciences,20170815,39,35,17.41,12,50.00%,25.64%,0.00
www.usfca.edu/arts-sciences,20170814,58,45,34.89,17,29.41%,18.97%,0.00
www.usfca.edu/arts-sciences,20170813,29,25,30.36,6,33.33%,13.79%,0.00
www.usfca.edu/arts-sciences,20170812,29,22,20.63,4,50.00%,17.24%,0.00
www.usfca.edu/arts-sciences,20170811,33,28,10.17,9,44.44%,27.27%,0.00
www.usfca.edu/arts-sciences,20170810,48,36,22.60,10,20.00%,10.42%,0.00
www.usfca.edu/arts-sciences,20170809,29,25,16.68,9,44.44%,13.79%,0.00
www.usfca.edu/arts-sciences,20170808,39,34,18.44,9,11.11%,7.69%,0.00
www.usfca.edu/arts-sciences,20170807,51,40,121.84,17,35.29%,15.69%,0.00
www.usfca.edu/arts-sciences,20170806,23,19,55.70,5,40.00%,13.04%,0.00
www.usfca.edu/arts-sciences,20170805,13,13,16.00,4,50.00%,38.46%,0.00
www.usfca.edu/arts-sciences,20170804,36,30,37.25,4,0.00%,11.11%,0.00
www.usfca.edu/arts-sciences,20170803,47,38,113.66,15,20.00%,19.15%,0.00
www.usfca.edu/arts-sciences,20170802,36,30,50.90,9,33.33%,19.44%,0.00
www.usfca.edu/arts-sciences,20170801,33,26,94.18,9,22.22%,15.15%,0.00
www.usfca.edu/arts-sciences,20170731,45,38,60.29,8,12.50%,8.89%,0.00
www.usfca.edu/arts-sciences,20170730,25,20,19.79,4,0.00%,4.00%,0.00
www.usfca.edu/arts-sciences,20170729,15,13,137.75,6,33.33%,20.00%,0.00
www.usfca.edu/arts-sciences,20170728,22,19,90.67,10,60.00%,31.82%,0.00
www.usfca.edu/arts-sciences,20170727,35,31,54.91,11,36.36%,34.29%,0.00
www.usfca.edu/arts-sciences,20170726,48,37,58.12,10,30.00%,14.58%,0.00
www.usfca.edu/arts-sciences,20170725,50,38,116.19,15,26.67%,28.00%,0.00
www.usfca.edu/arts-sciences,20170724,56,44,45.13,9,44.44%,17.86%,0.00
www.usfca.edu/arts-sciences,20170723,20,19,19.21,9,66.67%,30.00%,0.00
www.usfca.edu/arts-sciences,20170722,20,20,83.53,5,60.00%,25.00%,0.00
www.usfca.edu/arts-sciences,20170721,13,12,182.10,6,16.67%,23.08%,0.00
www.usfca.edu/arts-sciences,20170720,31,24,92.84,7,42.86%,19.35%,0.00
www.usfca.edu/arts-sciences,20170719,37,33,71.47,8,25.00%,13.51%,0.00
www.usfca.edu/arts-sciences,20170718,36,28,15.24,6,50.00%,8.33%,3.57
www.usfca.edu/arts-sciences,20170717,49,42,26.15,16,31.25%,20.41%,0.00
www.usfca.edu/arts-sciences,20170716,20,16,20.12,4,75.00%,15.00%,0.00
www.usfca.edu/arts-sciences,20170715,22,20,29.47,5,60.00%,13.64%,0.00
www.usfca.edu/arts-sciences,20170714,42,31,30.37,7,14.29%,9.52%,3.23
www.usfca.edu/arts-sciences,20170713,46,42,34.08,10,50.00%,15.22%,2.38
www.usfca.edu/arts-sciences,20170712,31,24,36.63,8,25.00%,22.58%,0.00
www.usfca.edu/arts-sciences,20170711,45,33,64.05,13,46.15%,13.33%,3.03
www.usfca.edu/arts-sciences,20170710,42,35,83.23,16,18.75%,7.14%,0.00
www.usfca.edu/arts-sciences,20170709,17,15,20.27,6,66.67%,35.29%,0.00
www.usfca.edu/arts-sciences,20170708,12,12,75.63,5,60.00%,33.33%,0.00
www.usfca.edu/arts-sciences,20170707,25,18,26.24,4,75.00%,16.00%,0.00
www.usfca.edu/arts-sciences,20170706,45,37,43.50,14,14.29%,6.67%,0.00
www.usfca.edu/arts-sciences,20170705,42,34,26.65,12,33.33%,19.05%,0.00
www.usfca.edu/arts-sciences,20170704,15,13,27.82,6,50.00%,26.67%,0.00
www.usfca.edu/arts-sciences,20170703,30,27,19.27,10,20.00%,13.33%,3.70
www.usfca.edu/arts-sciences,20170702,31,16,33.10,5,20.00%,3.23%,0.00
www.usfca.edu/arts-sciences,20170701,16,14,14.86,1,100.00%,12.50%,0.00
www.usfca.edu/arts-sciences,20170630,28,26,15.65,8,25.00%,7.14%,0.00
www.usfca.edu/arts-sciences,20170629,27,19,104.86,7,42.86%,18.52%,0.00
www.usfca.edu/arts-sciences,20170628,31,25,26.28,10,50.00%,19.35%,0.00
www.usfca.edu/arts-sciences,20170627,43,38,17.00,11,45.45%,18.60%,0.00
www.usfca.edu/arts-sciences,20170626,37,33,96.36,13,15.38%,10.81%,0.00
www.usfca.edu/arts-sciences,20170625,23,20,12.90,5,40.00%,13.04%,5.00
www.usfca.edu/arts-sciences,20170624,22,20,15.17,7,42.86%,18.18%,0.00
www.usfca.edu/arts-sciences,20170623,39,33,72.45,13,38.46%,25.64%,0.00
www.usfca.edu/arts-sciences,20170622,34,29,59.76,8,25.00%,14.71%,0.00
www.usfca.edu/arts-sciences,20170621,43,34,29.24,12,41.67%,13.95%,0.00
www.usfca.edu/arts-sciences,20170620,40,34,46.58,11,45.45%,17.50%,0.00
www.usfca.edu/arts-sciences,20170619,43,33,37.26,13,30.77%,20.93%,0.00
www.usfca.edu/arts-sciences,20170618,22,19,12.83,5,40.00%,18.18%,0.00
www.usfca.edu/arts-sciences,20170617,21,17,18.63,2,0.00%,9.52%,0.00
www.usfca.edu/arts-sciences,20170616,40,31,23.91,10,50.00%,17.50%,0.00
www.usfca.edu/arts-sciences,20170615,39,30,14.45,7,57.14%,25.64%,0.00
www.usfca.edu/arts-sciences,20170614,43,36,26.90,13,15.38%,6.98%,0.00
www.usfca.edu/arts-sciences,20170613,48,44,40.31,16,37.50%,18.75%,0.00
www.usfca.edu/arts-sciences,20170612,42,37,25.52,13,46.15%,21.43%,0.00
www.usfca.edu/arts-sciences,20170611,20,19,14.06,5,20.00%,15.00%,0.00
www.usfca.edu/arts-sciences,20170610,23,17,42.75,6,16.67%,13.04%,0.00
www.usfca.edu/arts-sciences,20170609,26,22,70.00,5,60.00%,19.23%,0.00
www.usfca.edu/arts-sciences,20170608,40,38,47.59,11,54.55%,20.00%,0.00
www.usfca.edu/arts-sciences,20170607,50,38,50.13,10,20.00%,8.00%,0.00
www.usfca.edu/arts-sciences,20170606,45,38,14.81,10,40.00%,20.00%,0.00
www.usfca.edu/arts-sciences,20170605,62,56,31.43,19,21.05%,12.90%,0.00
www.usfca.edu/arts-sciences,20170604,53,39,66.57,13,30.77%,11.32%,0.00
www.usfca.edu/arts-sciences,20170603,19,17,31.31,6,20.00%,15.79%,0.00
www.usfca.edu/arts-sciences,20170602,26,23,11.96,7,42.86%,11.54%,0.00
www.usfca.edu/arts-sciences,20170601,37,27,58.03,6,33.33%,13.51%,0.00
www.usfca.edu/arts-sciences,20170531,54,39,83.61,13,30.77%,9.26%,0.00
www.usfca.edu/arts-sciences,20170530,38,33,26.03,13,7.69%,23.68%,0.00
www.usfca.edu/arts-sciences,20170529,34,27,39.67,12,25.00%,11.76%,0.00
www.usfca.edu/arts-sciences,20170528,24,20,27.74,7,42.86%,20.83%,0.00
www.usfca.edu/arts-sciences,20170527,20,19,70.44,4,25.00%,20.00%,0.00
www.usfca.edu/arts-sciences,20170526,38,32,17.97,10,50.00%,21.05%,0.00
www.usfca.edu/arts-sciences,20170525,38,34,24.84,8,50.00%,15.79%,0.00
www.usfca.edu/arts-sciences,20170524,47,39,73.72,17,35.29%,23.40%,0.00
www.usfca.edu/arts-sciences,20170523,37,35,63.49,5,20.00%,5.41%,0.00
www.usfca.edu/arts-sciences,20170522,49,45,34.82,13,30.77%,22.45%,0.00
www.usfca.edu/arts-sciences,20170521,32,28,40.28,8,25.00%,21.88%,0.00
www.usfca.edu/arts-sciences,20170520,20,19,31.94,1,0.00%,10.00%,0.00
www.usfca.edu/arts-sciences,20170519,75,37,88.37,13,30.77%,16.00%,0.00
www.usfca.edu/arts-sciences,20170518,49,39,82.86,13,38.46%,24.49%,0.00
www.usfca.edu/arts-sciences,20170517,58,45,53.58,16,50.00%,22.41%,0.00
www.usfca.edu/arts-sciences,20170516,69,55,36.18,23,34.78%,17.39%,0.00
www.usfca.edu/arts-sciences,20170515,77,58,54.59,30,50.00%,27.27%,0.00
www.usfca.edu/arts-sciences,20170514,28,27,20.38,7,57.14%,25.00%,0.00
www.usfca.edu/arts-sciences,20170513,25,21,36.63,9,22.22%,24.00%,0.00
www.usfca.edu/arts-sciences,20170512,50,42,25.62,8,62.50%,22.00%,0.00
www.usfca.edu/arts-sciences,20170511,63,45,36.54,13,7.69%,11.11%,0.00
www.usfca.edu/arts-sciences,20170510,46,42,93.95,11,36.36%,15.22%,0.00
www.usfca.edu/arts-sciences,20170509,39,31,111.03,11,27.27%,15.38%,0.00
www.usfca.edu/arts-sciences,20170508,40,34,84.67,9,33.33%,25.00%,0.00
www.usfca.edu/arts-sciences,20170507,32,29,54.12,10,20.00%,18.75%,0.00
www.usfca.edu/arts-sciences,20170506,31,27,17.75,9,66.67%,22.58%,0.00
www.usfca.edu/arts-sciences,20170505,47,36,26.67,14,28.57%,10.64%,0.00
www.usfca.edu/arts-sciences,20170504,36,32,17.09,5,40.00%,11.11%,0.00
www.usfca.edu/arts-sciences,20170503,36,31,67.30,7,28.57%,8.33%,0.00
www.usfca.edu/arts-sciences,20170502,49,38,44.56,10,30.00%,12.24%,0.00
www.usfca.edu/arts-sciences,20170501,48,39,22.32,15,40.00%,20.83%,0.00
www.usfca.edu/arts-sciences,20170430,32,29,20.45,5,40.00%,9.38%,0.00
www.usfca.edu/arts-sciences,20170429,36,25,28.38,9,0.00%,11.11%,0.00
www.usfca.edu/arts-sciences,20170428,46,38,45.03,10,50.00%,13.04%,0.00
www.usfca.edu/arts-sciences,20170427,42,37,47.89,16,31.25%,16.67%,0.00
www.usfca.edu/arts-sciences,20170426,56,51,97.67,21,23.81%,14.29%,0.00
www.usfca.edu/arts-sciences,20170425,47,38,90.12,12,8.33%,12.77%,0.00
www.usfca.edu/arts-sciences,20170424,54,49,18.33,12,25.00%,16.67%,0.00
www.usfca.edu/arts-sciences,20170423,43,39,39.75,10,10.00%,16.28%,0.00
www.usfca.edu/arts-sciences,20170422,33,29,18.61,4,0.00%,6.06%,0.00
www.usfca.edu/arts-sciences,20170421,47,34,81.30,11,18.18%,6.38%,0.00
www.usfca.edu/arts-sciences,20170420,54,45,39.42,14,35.71%,16.67%,0.00
www.usfca.edu/arts-sciences,20170419,43,42,72.71,9,44.44%,18.60%,0.00
www.usfca.edu/arts-sciences,20170418,66,56,107.37,20,35.00%,18.18%,0.00
www.usfca.edu/arts-sciences,20170417,50,37,68.81,15,33.33%,16.00%,0.00
www.usfca.edu/arts-sciences,20170416,28,22,55.92,8,37.50%,10.71%,0.00
www.usfca.edu/arts-sciences,20170415,18,16,18.13,3,33.33%,16.67%,0.00
www.usfca.edu/arts-sciences,20170414,37,33,66.71,9,11.11%,8.11%,0.00
www.usfca.edu/arts-sciences,20170413,61,53,74.74,22,40.91%,18.03%,0.00
www.usfca.edu/arts-sciences,20170412,68,54,87.19,20,40.00%,20.59%,0.00
www.usfca.edu/arts-sciences,20170411,67,59,29.70,23,17.39%,14.93%,0.00
www.usfca.edu/arts-sciences,20170410,52,47,44.86,15,20.00%,17.31%,0.00
www.usfca.edu/arts-sciences,20170409,42,40,29.59,7,42.86%,11.90%,0.00
www.usfca.edu/arts-sciences,20170408,37,31,47.41,7,28.57%,8.11%,0.00
www.usfca.edu/arts-sciences,20170407,56,48,60.78,15,33.33%,17.86%,0.00
www.usfca.edu/arts-sciences,20170406,64,54,20.27,10,20.00%,14.06%,0.00
www.usfca.edu/arts-sciences,20170405,47,44,88.88,11,9.09%,8.51%,0.00
www.usfca.edu/arts-sciences,20170404,59,53,67.29,19,15.79%,6.78%,0.00
www.usfca.edu/arts-sciences,20170403,68,56,61.56,18,38.89%,16.18%,0.00
www.usfca.edu/arts-sciences,20170402,26,25,70.47,10,40.00%,26.92%,0.00
www.usfca.edu/arts-sciences,20170401,46,42,36.40,14,42.86%,23.91%,0.00
www.usfca.edu/arts-sciences,20170331,38,33,53.83,12,50.00%,21.05%,0.00
www.usfca.edu/arts-sciences,20170330,55,46,54.15,14,42.86%,16.36%,0.00
www.usfca.edu/arts-sciences,20170329,61,50,28.71,17,29.41%,16.39%,0.00
www.usfca.edu/arts-sciences,20170328,63,49,97.90,15,20.00%,19.05%,0.00
www.usfca.edu/arts-sciences,20170327,64,53,49.14,14,35.71%,21.88%,0.00
www.usfca.edu/arts-sciences,20170326,42,36,40.15,7,28.57%,7.14%,0.00
www.usfca.edu/arts-sciences,20170325,26,24,40.15,8,62.50%,23.08%,0.00
www.usfca.edu/arts-sciences,20170324,44,40,53.29,15,40.00%,22.73%,0.00
www.usfca.edu/arts-sciences,20170323,73,59,36.94,19,10.53%,10.96%,0.00
www.usfca.edu/arts-sciences,20170322,62,53,23.00,11,54.55%,16.13%,0.00
www.usfca.edu/arts-sciences,20170321,68,57,36.68,21,28.57%,16.18%,0.00
www.usfca.edu/arts-sciences,20170320,63,51,45.56,16,12.50%,6.35%,0.00
www.usfca.edu/arts-sciences,20170319,44,35,35.81,16,25.00%,18.18%,0.00
www.usfca.edu/arts-sciences,20170318,41,30,22.54,10,10.00%,9.76%,0.00
www.usfca.edu/arts-sciences,20170317,36,31,73.37,11,27.27%,16.67%,0.00
www.usfca.edu/arts-sciences,20170316,41,38,48.74,10,30.00%,14.63%,0.00
www.usfca.edu/arts-sciences,20170315,77,67,28.42,21,28.57%,12.99%,0.00
www.usfca.edu/arts-sciences,20170314,74,61,50.15,19,26.32%,18.92%,0.00
www.usfca.edu/arts-sciences,20170313,84,72,21.82,17,23.53%,11.90%,0.00
www.usfca.edu/arts-sciences,20170312,27,21,35.65,6,33.33%,14.81%,0.00
www.usfca.edu/arts-sciences,20170311,18,18,14.50,6,66.67%,22.22%,0.00
www.usfca.edu/arts-sciences,20170310,45,39,71.61,12,33.33%,15.56%,0.00
www.usfca.edu/arts-sciences,20170309,74,59,35.57,18,33.33%,12.16%,0.00
www.usfca.edu/arts-sciences,20170308,71,56,32.54,16,37.50%,21.13%,0.00
www.usfca.edu/arts-sciences,20170307,47,43,45.32,14,35.71%,19.15%,0.00
www.usfca.edu/arts-sciences,20170306,64,52,51.06,13,30.77%,15.63%,0.00
www.usfca.edu/arts-sciences,20170305,44,36,44.00,14,35.71%,18.18%,0.00
www.usfca.edu/arts-sciences,20170304,26,21,24.10,7,57.14%,23.08%,0.00
www.usfca.edu/arts-sciences,20170303,65,46,53.18,12,25.00%,15.38%,0.00
www.usfca.edu/arts-sciences,20170302,57,53,36.13,19,31.58%,19.30%,0.00
www.usfca.edu/arts-sciences,20170301,55,48,23.75,12,25.00%,12.73%,0.00
www.usfca.edu/arts-sciences,20170228,64,49,113.00,12,33.33%,17.19%,0.00
www.usfca.edu/arts-sciences,20170227,49,47,45.81,13,7.69%,14.29%,0.00
www.usfca.edu/arts-sciences,20170226,29,25,52.46,7,14.29%,10.34%,0.00
www.usfca.edu/arts-sciences,20170225,42,34,76.65,8,12.50%,19.05%,0.00
www.usfca.edu/arts-sciences,20170224,58,47,48.32,17,11.76%,13.79%,0.00
www.usfca.edu/arts-sciences,20170223,57,44,51.85,20,20.00%,7.02%,0.00
www.usfca.edu/arts-sciences,20170222,43,37,32.68,14,64.29%,27.91%,0.00
www.usfca.edu/arts-sciences,20170221,56,50,59.83,14,42.86%,17.86%,0.00
www.usfca.edu/arts-sciences,20170220,61,54,23.46,11,36.36%,21.31%,0.00
www.usfca.edu/arts-sciences,20170219,42,33,37.69,6,50.00%,16.67%,0.00
www.usfca.edu/arts-sciences,20170218,36,30,43.84,9,44.44%,13.89%,0.00
www.usfca.edu/arts-sciences,20170217,48,41,59.51,10,20.00%,10.42%,0.00
www.usfca.edu/arts-sciences,20170216,69,55,44.44,13,30.77%,14.49%,0.00
www.usfca.edu/arts-sciences,20170215,56,46,43.92,7,42.86%,10.71%,0.00
www.usfca.edu/arts-sciences,20170214,55,43,63.07,16,25.00%,20.00%,0.00
www.usfca.edu/arts-sciences,20170213,62,50,71.63,7,14.29%,12.90%,0.00
www.usfca.edu/arts-sciences,20170212,44,37,17.64,13,23.08%,18.18%,0.00
www.usfca.edu/arts-sciences,20170211,40,36,20.79,20,50.00%,27.50%,0.00
www.usfca.edu/arts-sciences,20170210,48,40,20.76,16,43.75%,22.92%,0.00
www.usfca.edu/arts-sciences,20170209,69,58,47.08,18,33.33%,24.64%,0.00
www.usfca.edu/arts-sciences,20170208,66,55,25.74,19,57.89%,24.24%,0.00
www.usfca.edu/arts-sciences,20170207,59,48,34.46,19,21.05%,15.25%,0.00
www.usfca.edu/arts-sciences,20170206,67,48,78.10,16,18.75%,11.94%,0.00
www.usfca.edu/arts-sciences,20170205,22,20,130.56,9,55.56%,27.27%,0.00
www.usfca.edu/arts-sciences,20170204,25,23,57.74,8,12.50%,8.00%,0.00
www.usfca.edu/arts-sciences,20170203,51,45,30.24,14,14.29%,9.80%,0.00
www.usfca.edu/arts-sciences,20170202,62,55,35.81,19,26.32%,14.52%,0.00
www.usfca.edu/arts-sciences,20170201,54,48,61.91,16,37.50%,20.37%,0.00
www.usfca.edu/arts-sciences,20170131,38,35,76.84,15,26.67%,15.79%,0.00
www.usfca.edu/arts-sciences,20170130,45,39,34.46,11,9.09%,8.89%,0.00
www.usfca.edu/arts-sciences,20170129,44,33,36.84,13,23.08%,13.64%,0.00
www.usfca.edu/arts-sciences,20170128,28,26,13.71,4,25.00%,25.00%,0.00
www.usfca.edu/arts-sciences,20170127,31,28,12.76,5,20.00%,6.45%,0.00
www.usfca.edu/arts-sciences,20170126,60,49,106.24,17,29.41%,15.00%,0.00
www.usfca.edu/arts-sciences,20170125,68,59,38.11,15,26.67%,17.65%,0.00
www.usfca.edu/arts-sciences,20170124,56,50,52.96,16,12.50%,12.50%,0.00
www.usfca.edu/arts-sciences,20170123,52,46,27.24,18,38.89%,21.15%,0.00
www.usfca.edu/arts-sciences,20170122,30,26,12.33,10,10.00%,10.00%,0.00
www.usfca.edu/arts-sciences,20170121,31,28,50.84,8,37.50%,19.35%,0.00
www.usfca.edu/arts-sciences,20170120,54,45,86.00,13,46.15%,27.78%,0.00
