Page,Date,Pageviews,Unique Pageviews,Avg. Time on Page,Entrances,Bounce Rate,% Exit,Page Value
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170507,17,15,50.07,2,0.00%,17.65%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170506,24,21,82.37,4,50.00%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170505,18,14,40.08,2,100.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170504,18,17,117.08,2,50.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170503,19,15,70.57,1,100.00%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170502,17,13,55.62,4,50.00%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170501,23,22,67.00,4,0.00%,13.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170430,21,15,32.67,5,60.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170429,19,18,34.36,4,100.00%,42.11%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170428,32,22,63.11,6,33.33%,15.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170427,23,19,28.18,4,50.00%,26.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170426,40,27,51.12,4,50.00%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170425,20,19,52.18,3,33.33%,15.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170424,28,23,78.26,5,60.00%,32.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170423,15,13,97.33,3,33.33%,40.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170422,9,9,137.57,2,50.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170421,13,12,40.17,3,0.00%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170420,16,12,43.58,4,50.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170419,21,16,33.65,3,33.33%,19.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170418,22,19,44.12,4,75.00%,22.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170417,43,36,77.34,9,77.78%,25.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170416,26,20,39.63,6,66.67%,38.46%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170415,14,10,87.54,2,50.00%,7.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170414,15,12,114.46,1,100.00%,13.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170413,29,25,115.25,3,0.00%,17.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170412,16,12,48.64,1,0.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170411,18,17,62.18,4,50.00%,38.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170410,19,19,63.38,2,50.00%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170409,21,17,79.83,4,50.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170408,14,11,171.44,3,66.67%,35.71%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170407,26,21,75.47,5,60.00%,34.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170406,24,21,91.27,3,33.33%,37.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170405,21,16,28.06,4,50.00%,23.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170404,25,21,123.82,7,0.00%,12.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170403,44,26,30.15,9,11.11%,6.82%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170402,21,16,130.50,5,20.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170401,12,11,74.56,2,100.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170331,19,15,74.79,4,25.00%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170330,30,24,94.58,7,42.86%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170329,26,20,41.29,4,75.00%,19.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170328,28,19,99.38,6,50.00%,14.29%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170327,33,25,47.37,7,71.43%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170326,26,19,109.38,3,66.67%,19.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170325,10,6,43.11,2,50.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170324,26,23,86.33,7,71.43%,19.23%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170323,41,28,148.48,14,42.86%,34.15%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170322,25,23,133.47,4,100.00%,32.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170321,29,29,42.42,11,45.45%,34.48%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170320,37,32,101.64,9,55.56%,32.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170319,13,13,36.08,0,0.00%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170318,22,18,90.25,3,33.33%,27.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170317,23,16,87.60,5,80.00%,34.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170316,27,24,316.76,7,85.71%,37.04%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170315,31,23,67.73,3,66.67%,29.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170314,22,20,38.58,5,40.00%,13.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170313,35,33,87.84,7,100.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170312,26,21,74.82,2,100.00%,15.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170311,22,12,19.56,2,50.00%,18.18%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170310,12,12,21.67,2,0.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170309,29,21,29.16,5,20.00%,13.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170308,23,15,148.06,4,50.00%,21.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170307,36,28,173.10,8,50.00%,19.44%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170306,21,18,69.13,5,60.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170305,24,17,53.71,1,100.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170304,25,13,34.14,4,75.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170303,15,12,117.42,2,0.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170302,39,32,64.20,10,90.00%,35.90%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170301,50,42,52.84,7,71.43%,26.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170228,22,16,46.71,3,33.33%,22.73%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170227,20,15,72.88,3,66.67%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170226,20,17,60.81,1,0.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170225,12,9,146.89,1,100.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170224,19,17,76.77,4,50.00%,31.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170223,39,25,42.67,8,75.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170222,28,22,32.55,6,33.33%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170221,34,29,151.04,5,20.00%,20.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170220,13,12,47.56,4,75.00%,30.77%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170219,12,10,52.20,1,100.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170218,16,14,68.50,1,0.00%,12.50%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170217,21,19,65.94,3,66.67%,23.81%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170216,24,17,116.74,5,40.00%,20.83%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170215,27,20,35.81,3,33.33%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170214,19,15,118.56,5,20.00%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170213,23,20,52.59,7,42.86%,26.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170212,25,20,166.00,2,50.00%,28.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170211,20,16,99.84,2,0.00%,5.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170210,12,10,37.57,3,66.67%,41.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170209,28,23,160.43,6,33.33%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170208,33,27,71.20,5,60.00%,24.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170207,39,26,58.03,6,66.67%,17.95%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170206,27,24,38.58,7,71.43%,29.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170205,20,18,265.50,4,100.00%,30.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170204,28,23,56.33,3,100.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170203,17,15,67.63,3,100.00%,52.94%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170202,26,21,83.75,5,80.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170201,15,14,41.44,4,100.00%,40.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170131,20,19,47.23,7,85.71%,35.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170130,34,29,43.24,5,40.00%,26.47%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170129,20,16,81.17,1,0.00%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170128,11,9,46.10,4,25.00%,9.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170127,17,14,56.33,2,0.00%,11.76%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170126,27,21,72.40,1,100.00%,25.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170125,32,27,120.89,7,57.14%,40.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170124,17,14,151.92,2,100.00%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170123,20,19,48.22,7,100.00%,55.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170122,27,19,67.33,3,33.33%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170121,23,17,42.18,2,100.00%,26.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170120,15,13,122.50,1,100.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170119,21,18,194.56,7,100.00%,57.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170118,31,18,87.79,4,50.00%,22.58%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170117,34,28,90.20,3,66.67%,26.47%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170116,23,16,44.00,3,100.00%,34.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170115,31,25,71.64,8,75.00%,29.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170114,22,16,54.69,3,66.67%,27.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170113,32,27,53.33,5,60.00%,34.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170112,27,21,52.17,4,50.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170111,25,20,27.33,1,100.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170110,37,32,95.26,8,37.50%,16.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170109,29,23,48.91,4,75.00%,24.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170108,30,22,44.83,1,100.00%,23.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170107,13,12,203.82,1,0.00%,15.38%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170106,19,14,80.20,2,100.00%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170105,35,26,113.50,5,60.00%,31.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170104,21,21,41.00,3,100.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170103,35,29,56.33,6,50.00%,22.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170102,12,10,42.44,2,50.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20170101,17,14,56.77,3,33.33%,23.53%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161231,19,11,123.56,2,50.00%,15.79%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161230,19,16,52.21,6,83.33%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161229,23,17,95.88,5,80.00%,30.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161228,16,13,100.85,4,50.00%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161227,12,9,63.20,2,50.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161226,11,8,78.50,1,0.00%,27.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161225,2,2,37.50,0,0.00%,0.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161224,12,9,162.25,1,100.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161223,13,9,40.40,2,50.00%,23.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161222,13,11,53.33,2,50.00%,7.69%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161221,32,24,64.33,6,83.33%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161220,28,19,117.65,2,50.00%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161219,29,22,33.43,2,100.00%,27.59%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161218,22,14,61.42,3,33.33%,13.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161217,13,11,41.00,1,0.00%,0.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161216,5,5,86.40,1,0.00%,0.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161215,28,20,36.00,7,57.14%,17.86%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161214,11,10,73.17,3,66.67%,45.45%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161213,26,22,48.11,7,57.14%,26.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161212,17,16,65.17,3,100.00%,29.41%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161211,23,16,134.00,3,33.33%,21.74%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161210,15,13,226.17,2,50.00%,60.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161209,11,10,49.00,1,100.00%,27.27%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161208,18,14,66.50,5,60.00%,22.22%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161207,37,29,119.86,6,16.67%,21.62%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161206,20,20,75.13,5,40.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161205,28,19,26.21,5,100.00%,32.14%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161204,36,21,79.78,2,100.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161203,20,13,56.47,4,100.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161202,27,23,34.68,10,60.00%,29.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161201,15,12,38.27,3,66.67%,26.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161130,25,20,89.05,5,40.00%,12.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161129,32,24,84.16,2,100.00%,21.88%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161128,15,14,27.10,4,50.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161127,27,20,70.50,0,0.00%,18.52%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161126,20,16,184.38,5,60.00%,35.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161125,12,11,34.83,3,66.67%,50.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161124,18,15,111.91,6,100.00%,38.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161123,21,13,70.80,1,100.00%,28.57%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161122,19,17,123.71,6,83.33%,26.32%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161121,31,27,44.55,2,100.00%,29.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161120,23,18,78.18,5,60.00%,26.09%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161119,18,12,164.55,5,80.00%,38.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161118,20,17,93.62,3,0.00%,35.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161117,27,25,96.79,10,50.00%,29.63%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161116,42,32,68.48,6,33.33%,21.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161115,45,34,63.63,15,60.00%,28.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161114,39,32,48.33,7,71.43%,30.77%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161113,29,24,115.46,6,40.00%,17.24%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161112,29,23,155.22,5,100.00%,37.93%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161111,25,18,46.32,5,60.00%,24.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161110,36,26,99.27,3,66.67%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161109,23,19,164.60,5,60.00%,34.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161108,24,19,63.22,5,60.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161107,48,35,58.97,6,83.33%,27.08%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161106,23,23,57.69,5,100.00%,43.48%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161105,36,25,64.58,4,25.00%,27.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161104,20,16,33.67,4,75.00%,25.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161103,31,26,43.86,5,50.00%,32.26%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161102,35,29,136.88,2,0.00%,31.43%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161101,38,29,119.17,5,40.00%,23.68%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161031,27,24,122.22,2,0.00%,33.33%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161030,26,19,31.00,3,66.67%,26.92%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161029,24,17,67.10,2,50.00%,16.67%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161028,25,19,126.89,2,100.00%,24.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161027,32,24,63.17,6,50.00%,28.13%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161026,25,21,110.71,5,80.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161025,26,22,69.92,6,100.00%,53.85%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161024,40,32,136.72,4,25.00%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161023,29,22,70.95,5,40.00%,31.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161022,18,15,59.73,1,100.00%,38.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161021,36,26,51.68,6,66.67%,13.89%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161020,31,26,44.36,4,75.00%,29.03%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161019,38,35,36.47,6,50.00%,21.05%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161018,22,20,48.11,5,40.00%,13.64%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161017,20,17,106.69,3,66.67%,20.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161016,32,24,107.62,5,60.00%,18.75%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161015,25,19,27.43,3,50.00%,16.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161014,20,16,81.28,3,66.67%,10.00%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161013,23,19,221.40,5,20.00%,34.78%,0.00
www.usfca.edu/arts-sciences/undergraduate-programs/dual-degree-teacher-preparation,20161012,28,21,65.79,3,66.67%,14.29%,0.00
